delta_c,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
44.0,77.0,88.0,80.12910461425781,80.08401350300821
44.0,78.0,88.0,80.44725036621094,80.12059696853082
44.0,79.0,88.0,80.76476287841797,80.17406600251105
44.0,80.0,88.0,81.08145141601562,80.244210387923
44.0,81.0,88.0,81.3974609375,80.33093173709614
44.0,82.0,88.0,81.71279907226562,80.43408537332758
44.0,83.0,88.0,82.02749633789062,80.55348087606147
44.0,84.0,88.0,82.34139251708984,80.68889486110372
44.0,85.0,88.0,82.65446472167969,80.84021965136692
44.0,86.0,88.0,82.96694946289062,81.00713703125176
44.0,87.0,88.0,83.27865600585938,81.18956586574872
44.0,88.0,88.0,83.58963775634766,81.38722486418708
44.0,89.0,88.0,83.89996337890625,81.59995847214783
44.0,90.0,88.0,83.88253784179688,81.82746711832158
44.0,91.0,88.0,83.38847351074219,82.06957735570319
44.0,92.0,88.0,82.89732360839844,82.32605953235586
44.0,93.0,88.0,83.45381927490234,82.59664379625997
44.0,94.0,88.0,83.73700714111328,82.8811036590971
44.0,95.0,88.0,84.03012084960938,83.17920871058314
44.0,96.0,88.0,84.33330535888672,83.4906431883238
44.0,97.0,88.0,84.37455749511719,83.81527307120105
44.0,98.0,88.0,84.21784973144531,84.15276287799469
44.0,99.0,88.0,84.38179016113281,84.50285451909302
44.0,100.0,88.0,84.13023376464844,84.86534600839732
44.0,101.0,88.0,83.88573455810547,85.23994167202369
44.0,102.0,88.0,83.64814758300781,85.6263914120524
44.0,103.0,88.0,83.41728210449219,86.02439924594069
44.0,104.0,88.0,83.1928482055664,86.43379420834191
44.0,105.0,88.0,82.95721435546875,86.85426629831576
44.0,106.0,88.0,82.4241943359375,87.28556313188338
44.0,107.0,88.0,82.65849304199219,87.72741373763249
44.0,108.0,88.0,82.89636993408203,88.1796373178071
44.0,109.0,88.0,83.13760375976562,88.64191261403941
44.0,110.0,88.0,83.38206481933594,89.11398457085032
44.0,111.0,88.0,83.62962341308594,89.59570923476888
44.0,112.0,88.0,83.88011169433594,90.0866878518963
44.0,113.0,88.0,84.10548400878906,90.586818465423
44.0,114.0,88.0,83.72853088378906,91.09582437603822
44.0,115.0,88.0,84.0821304321289,91.61342440521476
44.0,116.0,88.0,84.53627014160156,92.13937303075163
44.0,117.0,88.0,85.00169372558594,92.6735123042852
44.0,118.0,88.0,85.47854614257812,93.21558618499644
44.0,119.0,88.0,85.96650695800781,93.76540498432777
44.0,120.0,88.0,86.6931381225586,94.3226883164915
46.0,0.0,92.00000000000001,97.70309448242188,122.45728289004497
46.0,1.0,92.00000000000001,96.16361999511719,121.44002908457531
46.0,2.0,92.00000000000001,94.62995147705078,120.43100900385872
46.0,3.0,92.00000000000001,93.10230255126953,119.43028415539126
46.0,4.0,92.00000000000001,91.58055114746094,118.4379988445959
46.0,5.0,92.00000000000001,90.06510925292969,117.45432955515092
46.0,6.0,92.00000000000001,88.55596923828125,116.47941492625425
46.0,7.0,92.00000000000001,87.05331420898438,115.51340476190416
46.0,8.0,92.00000000000001,85.5574951171875,114.55641350443894
46.0,9.0,92.00000000000001,84.06838989257812,113.60865187673869
46.0,10.0,92.00000000000001,82.5862808227539,112.67021844746729
46.0,11.0,92.00000000000001,81.11152648925781,111.74130891119675
46.0,12.0,92.00000000000001,79.64413452148438,110.82204819974905
46.0,13.0,92.00000000000001,78.1844711303711,109.91262065699053
46.0,14.0,92.00000000000001,77.67152404785156,109.01319175477113
46.0,15.0,92.00000000000001,77.23223876953125,108.1239116635978
46.0,16.0,92.00000000000001,76.79937744140625,107.24497821139458
46.0,17.0,92.00000000000001,76.37290954589844,106.37654688211354
46.0,18.0,92.00000000000001,75.95327758789062,105.51882144758584
46.0,19.0,92.00000000000001,75.54070281982422,104.67193447714388
46.0,20.0,92.00000000000001,75.13525390625,103.83610884465962
46.0,21.0,92.00000000000001,74.73763275146484,103.0115142608461
46.0,22.0,92.00000000000001,74.34782409667969,102.19833658137495
46.0,23.0,92.00000000000001,73.96611022949219,101.39671565347913
46.0,24.0,92.00000000000001,73.83906555175781,100.60692287157728
46.0,25.0,92.00000000000001,74.19190979003906,99.82911668978394
46.0,26.0,92.00000000000001,74.54281616210938,99.06346608361733
46.0,27.0,92.00000000000001,74.89186096191406,98.31017062561483
46.0,28.0,92.00000000000001,75.23905944824219,97.56945643040653
46.0,29.0,92.00000000000001,75.52592468261719,96.8414760542971
46.0,30.0,92.00000000000001,75.23439025878906,96.12642229116821
46.0,31.0,92.00000000000001,74.95296478271484,95.42456526623529
46.0,32.0,92.00000000000001,74.68199157714844,94.73602304561871
46.0,33.0,92.00000000000001,74.51333618164062,94.06104130928756
46.0,34.0,92.00000000000001,74.67474365234375,93.3997781297552
46.0,35.0,92.00000000000001,74.85108184814453,92.75245848325261
46.0,36.0,92.00000000000001,75.04269409179688,92.119333908184
46.0,37.0,92.00000000000001,74.45362854003906,91.50046960262007
46.0,38.0,92.00000000000001,73.43817138671875,90.89613535170238
46.0,39.0,92.00000000000001,73.10501098632812,90.30655527580072
46.0,40.0,92.00000000000001,72.92915344238281,89.7318705575115
46.0,41.0,92.00000000000001,72.76649475097656,89.1722487178957
46.0,42.0,92.00000000000001,72.61750793457031,88.62790071504712
46.0,43.0,92.00000000000001,72.78682708740234,88.09905701910918
46.0,44.0,92.00000000000001,73.13151550292969,87.58581450408366
46.0,45.0,92.00000000000001,73.47447967529297,87.08842937641028
46.0,46.0,92.00000000000001,73.81539154052734,86.60692395728964
46.0,47.0,92.00000000000001,74.15467834472656,86.14161271653933
46.0,48.0,92.00000000000001,74.49200439453125,85.69259706302668
46.0,49.0,92.00000000000001,74.82779693603516,85.26000846216678
46.0,50.0,92.00000000000001,75.16162109375,84.8440233651213
46.0,51.0,92.00000000000001,75.4937744140625,84.44477728170197
46.0,52.0,92.00000000000001,75.68002319335938,84.06239254175289
46.0,53.0,92.00000000000001,75.8282470703125,83.69696606751197
46.0,54.0,92.00000000000001,75.72877502441406,83.34870919347672
46.0,55.0,92.00000000000001,75.38194274902344,83.01761449479412
46.0,56.0,92.00000000000001,75.04105377197266,82.70379953201213
46.0,57.0,92.00000000000001,74.70658874511719,82.40738172336262
46.0,58.0,92.00000000000001,74.6181640625,82.1284572854851
46.0,59.0,92.00000000000001,74.8005599975586,81.86709468037968
46.0,60.0,92.00000000000001,74.61160278320312,81.62330109258018
46.0,61.0,92.00000000000001,74.42481231689453,81.39715940125767
46.0,62.0,92.00000000000001,74.3878402709961,81.18871186066293
46.0,63.0,92.00000000000001,75.15660095214844,80.99795039845144
46.0,64.0,92.00000000000001,75.92648315429688,80.82493680886023
46.0,65.0,92.00000000000001,76.69730377197266,80.6696248838821
46.0,66.0,92.00000000000001,77.23515319824219,80.53203518728587
46.0,67.0,92.00000000000001,77.5593032836914,80.41217975122767
46.0,68.0,92.00000000000001,77.88300323486328,80.30992213761634
46.0,69.0,92.00000000000001,78.20584106445312,80.22536615684592
46.0,70.0,92.00000000000001,78.52813720703125,80.15833939771956
46.0,71.0,92.00000000000001,78.84963989257812,80.10881271745325
46.0,72.0,92.00000000000001,79.17060089111328,80.07675456144405
46.0,73.0,92.00000000000001,79.49093627929688,80.06197550569809
46.0,74.0,92.00000000000001,79.81034851074219,80.0644149849045
46.0,75.0,92.00000000000001,80.12910461425781,80.08401045445183
46.0,76.0,92.00000000000001,80.44725036621094,80.12060001569509
46.0,77.0,92.00000000000001,80.76476287841797,80.17406600251105
46.0,78.0,92.00000000000001,81.08145141601562,80.244210387923
46.0,79.0,92.00000000000001,81.3974609375,80.33093173709614
46.0,80.0,92.00000000000001,81.71279907226562,80.43408537332758
46.0,81.0,92.00000000000001,82.02749633789062,80.55348087606147
46.0,82.0,92.00000000000001,82.34139251708984,80.68889486110372
46.0,83.0,92.00000000000001,82.65446472167969,80.84021965136692
46.0,84.0,92.00000000000001,82.96694946289062,81.00713703125176
46.0,85.0,92.00000000000001,83.27865600585938,81.18956586574872
46.0,86.0,92.00000000000001,83.58963775634766,81.38722486418708
46.0,87.0,92.00000000000001,83.89996337890625,81.59995847214783
46.0,88.0,92.00000000000001,83.88253784179688,81.82746711832158
46.0,89.0,92.00000000000001,83.38847351074219,82.06957735570319
46.0,90.0,92.00000000000001,82.89732360839844,82.32605656682306
46.0,91.0,92.00000000000001,83.45381927490234,82.59664379625997
46.0,92.0,92.00000000000001,83.73700714111328,82.8811036590971
46.0,93.0,92.00000000000001,84.03012084960938,83.17920871058314
46.0,94.0,92.00000000000001,84.33330535888672,83.4906431883238
46.0,95.0,92.00000000000001,84.37455749511719,83.81527307120105
46.0,96.0,92.00000000000001,84.21784973144531,84.15276287799469
46.0,97.0,92.00000000000001,84.38179016113281,84.50285451909302
46.0,98.0,92.00000000000001,84.13023376464844,84.86534600839732
46.0,99.0,92.00000000000001,83.88573455810547,85.23993307955051
46.0,100.0,92.00000000000001,83.64814758300781,85.6263914120524
46.0,101.0,92.00000000000001,83.41728210449219,86.02439924594069
46.0,102.0,92.00000000000001,83.1928482055664,86.43379420834191
46.0,103.0,92.00000000000001,82.95721435546875,86.85426629831576
46.0,104.0,92.00000000000001,82.4241943359375,87.28556313188338
46.0,105.0,92.00000000000001,82.65849304199219,87.72741373763249
46.0,106.0,92.00000000000001,82.89636993408203,88.1796373178071
46.0,107.0,92.00000000000001,83.13760375976562,88.64191261403941
46.0,108.0,92.00000000000001,83.38206481933594,89.11398457085032
46.0,109.0,92.00000000000001,83.62962341308594,89.59570923476888
46.0,110.0,92.00000000000001,83.88011169433594,90.0866878518963
46.0,111.0,92.00000000000001,84.10548400878906,90.586818465423
46.0,112.0,92.00000000000001,83.72853088378906,91.09582437603822
46.0,113.0,92.00000000000001,84.0821304321289,91.61342440521476
46.0,114.0,92.00000000000001,84.53627014160156,92.13937303075163
46.0,115.0,92.00000000000001,85.00169372558594,92.6735123042852
46.0,116.0,92.00000000000001,85.47854614257812,93.21558618499644
46.0,117.0,92.00000000000001,85.96650695800781,93.76540498432777
46.0,118.0,92.00000000000001,86.6931381225586,94.3226883164915
46.0,119.0,92.00000000000001,87.9382095336914,94.88722232702094
46.0,120.0,92.00000000000001,89.18153381347656,95.45885791631649
48.0,0.0,96.00000000000001,94.62995147705078,120.43100900385872
48.0,1.0,96.00000000000001,93.10230255126953,119.43028415539126
48.0,2.0,96.00000000000001,91.58055114746094,118.4379988445959
48.0,3.0,96.00000000000001,90.06510925292969,117.45432955515092
48.0,4.0,96.00000000000001,88.55596923828125,116.47941492625425
48.0,5.0,96.00000000000001,87.05331420898438,115.51340476190416
48.0,6.0,96.00000000000001,85.5574951171875,114.55641350443894
48.0,7.0,96.00000000000001,84.06838989257812,113.60865187673869
48.0,8.0,96.00000000000001,82.5862808227539,112.67021844746729
48.0,9.0,96.00000000000001,81.11152648925781,111.74130891119675
48.0,10.0,96.00000000000001,79.64413452148438,110.82204819974905
48.0,11.0,96.00000000000001,78.1844711303711,109.91262065699053
48.0,12.0,96.00000000000001,77.67152404785156,109.01319175477113
48.0,13.0,96.00000000000001,77.23223876953125,108.1239116635978
48.0,14.0,96.00000000000001,76.79937744140625,107.24497821139458
48.0,15.0,96.00000000000001,76.37290954589844,106.37654688211354
48.0,16.0,96.00000000000001,75.95327758789062,105.51882144758584
48.0,17.0,96.00000000000001,75.54070281982422,104.67193447714388
48.0,18.0,96.00000000000001,75.13525390625,103.83610884465962
48.0,19.0,96.00000000000001,74.73763275146484,103.0115142608461
48.0,20.0,96.00000000000001,74.34782409667969,102.19833658137495
48.0,21.0,96.00000000000001,73.96611022949219,101.39671565347913
48.0,22.0,96.00000000000001,73.83906555175781,100.60692287157728
48.0,23.0,96.00000000000001,74.19190979003906,99.82911668978394
48.0,24.0,96.00000000000001,74.54281616210938,99.06346608361733
48.0,25.0,96.00000000000001,74.89186096191406,98.31017062561483
48.0,26.0,96.00000000000001,75.23905944824219,97.56945643040653
48.0,27.0,96.00000000000001,75.52592468261719,96.8414760542971
48.0,28.0,96.00000000000001,75.23439025878906,96.12642229116821
48.0,29.0,96.00000000000001,74.95296478271484,95.42456526623529
48.0,30.0,96.00000000000001,74.68199157714844,94.73602304561871
48.0,31.0,96.00000000000001,74.51333618164062,94.06104130928756
48.0,32.0,96.00000000000001,74.67474365234375,93.3997781297552
48.0,33.0,96.00000000000001,74.85108184814453,92.75245848325261
48.0,34.0,96.00000000000001,75.04269409179688,92.119333908184
48.0,35.0,96.00000000000001,74.45362854003906,91.50046960262007
48.0,36.0,96.00000000000001,73.43817138671875,90.89613535170238
48.0,37.0,96.00000000000001,73.10501098632812,90.30655527580072
48.0,38.0,96.00000000000001,72.92915344238281,89.7318705575115
48.0,39.0,96.00000000000001,72.76649475097656,89.1722487178957
48.0,40.0,96.00000000000001,72.61750793457031,88.62789520570682
48.0,41.0,96.00000000000001,72.78682708740234,88.09905701910918
48.0,42.0,96.00000000000001,73.13151550292969,87.58581450408366
48.0,43.0,96.00000000000001,73.47447967529297,87.08842937641028
48.0,44.0,96.00000000000001,73.81539154052734,86.60692395728964
48.0,45.0,96.00000000000001,74.15467834472656,86.14161271653933
48.0,46.0,96.00000000000001,74.49200439453125,85.69259706302668
48.0,47.0,96.00000000000001,74.82779693603516,85.26000846216678
48.0,48.0,96.00000000000001,75.16162109375,84.8440233651213
48.0,49.0,96.00000000000001,75.4937744140625,84.44477728170197
48.0,50.0,96.00000000000001,75.68002319335938,84.06239254175289
48.0,51.0,96.00000000000001,75.8282470703125,83.69696606751197
48.0,52.0,96.00000000000001,75.72877502441406,83.34870919347672
48.0,53.0,96.00000000000001,75.38194274902344,83.01761449479412
48.0,54.0,96.00000000000001,75.04105377197266,82.70379953201213
48.0,55.0,96.00000000000001,74.70658874511719,82.40738172336262
48.0,56.0,96.00000000000001,74.6181640625,82.1284572854851
48.0,57.0,96.00000000000001,74.8005599975586,81.86709468037968
48.0,58.0,96.00000000000001,74.61160278320312,81.62330109258018
48.0,59.0,96.00000000000001,74.42481231689453,81.39715940125767
48.0,60.0,96.00000000000001,74.3878402709961,81.18871186066293
48.0,61.0,96.00000000000001,75.15660095214844,80.99795039845144
48.0,62.0,96.00000000000001,75.92648315429688,80.82493680886023
48.0,63.0,96.00000000000001,76.69730377197266,80.6696248838821
48.0,64.0,96.00000000000001,77.23515319824219,80.53203518728587
48.0,65.0,96.00000000000001,77.5593032836914,80.41217975122767
48.0,66.0,96.00000000000001,77.88300323486328,80.30992213761634
48.0,67.0,96.00000000000001,78.20584106445312,80.22536615684592
48.0,68.0,96.00000000000001,78.52813720703125,80.15833939771956
48.0,69.0,96.00000000000001,78.84963989257812,80.10881271745325
48.0,70.0,96.00000000000001,79.17060089111328,80.07675456144405
48.0,71.0,96.00000000000001,79.49093627929688,80.06197550569809
48.0,72.0,96.00000000000001,79.81034851074219,80.0644149849045
48.0,73.0,96.00000000000001,80.12910461425781,80.08401045445183
48.0,74.0,96.00000000000001,80.44725036621094,80.12060306285925
48.0,75.0,96.00000000000001,80.76476287841797,80.17406295737887
48.0,76.0,96.00000000000001,81.08145141601562,80.24421647286333
48.0,77.0,96.00000000000001,81.3974609375,80.33093477628186
48.0,78.0,96.00000000000001,81.71279907226562,80.43407930275109
48.0,79.0,96.00000000000001,82.02749633789062,80.55348087606147
48.0,80.0,96.00000000000001,82.34139251708984,80.68889183540074
48.0,81.0,96.00000000000001,82.65446472167969,80.84021965136692
48.0,82.0,96.00000000000001,82.96694946289062,81.00713703125176
48.0,83.0,96.00000000000001,83.27865600585938,81.18956887279302
48.0,84.0,96.00000000000001,83.58963775634766,81.38722486418708
48.0,85.0,96.00000000000001,83.89996337890625,81.59995847214783
48.0,86.0,96.00000000000001,83.88253784179688,81.82746711832158
48.0,87.0,96.00000000000001,83.38847351074219,82.06957735570319
48.0,88.0,96.00000000000001,82.89732360839844,82.32605656682306
48.0,89.0,96.00000000000001,83.45381927490234,82.59664379625997
48.0,90.0,96.00000000000001,83.73700714111328,82.8811036590971
48.0,91.0,96.00000000000001,84.03012084960938,83.17920871058314
48.0,92.0,96.00000000000001,84.33330535888672,83.4906431883238
48.0,93.0,96.00000000000001,84.37455749511719,83.81527307120105
48.0,94.0,96.00000000000001,84.21784973144531,84.15276287799469
48.0,95.0,96.00000000000001,84.38179016113281,84.50285451909302
48.0,96.0,96.00000000000001,84.13023376464844,84.86534600839732
48.0,97.0,96.00000000000001,83.88573455810547,85.23993307955051
48.0,98.0,96.00000000000001,83.64814758300781,85.6263914120524
48.0,99.0,96.00000000000001,83.41728210449219,86.02440208397992
48.0,100.0,96.00000000000001,83.1928482055664,86.43378573455087
48.0,101.0,96.00000000000001,82.95721435546875,86.85426629831576
48.0,102.0,96.00000000000001,82.4241943359375,87.28556313188338
48.0,103.0,96.00000000000001,82.65849304199219,87.72741373763249
48.0,104.0,96.00000000000001,82.89636993408203,88.1796373178071
48.0,105.0,96.00000000000001,83.13760375976562,88.64191261403941
48.0,106.0,96.00000000000001,83.38206481933594,89.11398457085032
48.0,107.0,96.00000000000001,83.62962341308594,89.59570923476888
48.0,108.0,96.00000000000001,83.88011169433594,90.0866878518963
48.0,109.0,96.00000000000001,84.10548400878906,90.586818465423
48.0,110.0,96.00000000000001,83.72853088378906,91.09582437603822
48.0,111.0,96.00000000000001,84.0821304321289,91.61342440521476
48.0,112.0,96.00000000000001,84.53627014160156,92.13937303075163
48.0,113.0,96.00000000000001,85.00169372558594,92.6735123042852
48.0,114.0,96.00000000000001,85.47854614257812,93.21558618499644
48.0,115.0,96.00000000000001,85.96650695800781,93.76540498432777
48.0,116.0,96.00000000000001,86.6931381225586,94.3226883164915
48.0,117.0,96.00000000000001,87.9382095336914,94.88722232702094
48.0,118.0,96.00000000000001,89.18153381347656,95.45885791631649
48.0,119.0,96.00000000000001,90.42257690429688,96.03736150419533
48.0,120.0,96.00000000000001,91.23798370361328,96.62249349918476
50.0,0.0,100.00000000000001,91.58055114746094,118.4379988445959
50.0,1.0,100.00000000000001,90.06510925292969,117.45432955515092
50.0,2.0,100.00000000000001,88.55596923828125,116.47941492625425
50.0,3.0,100.00000000000001,87.05331420898438,115.51340476190416
50.0,4.0,100.00000000000001,85.5574951171875,114.55641350443894
50.0,5.0,100.00000000000001,84.06838989257812,113.60865187673869
50.0,6.0,100.00000000000001,82.5862808227539,112.67021844746729
50.0,7.0,100.00000000000001,81.11152648925781,111.74130891119675
50.0,8.0,100.00000000000001,79.64413452148438,110.82204819974905
50.0,9.0,100.00000000000001,78.1844711303711,109.91262065699053
50.0,10.0,100.00000000000001,77.67152404785156,109.01319175477113
50.0,11.0,100.00000000000001,77.23223876953125,108.1239116635978
50.0,12.0,100.00000000000001,76.79937744140625,107.24497821139458
50.0,13.0,100.00000000000001,76.37290954589844,106.37654688211354
50.0,14.0,100.00000000000001,75.95327758789062,105.51882144758584
50.0,15.0,100.00000000000001,75.54070281982422,104.67193447714388
50.0,16.0,100.00000000000001,75.13525390625,103.83610884465962
