s,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
1.046,51.0,128.57090860405376,84.10157775878906,81.96939632322389
1.046,52.0,128.57090860405376,84.39765930175781,82.11461835066275
1.046,53.0,128.57090860405376,84.69308471679688,82.27475465722307
1.046,54.0,128.57090860405376,84.98786926269531,82.44962654838862
1.046,55.0,128.57090860405376,85.28199005126953,82.63902526103361
1.046,56.0,128.57090860405376,85.46891784667969,82.84273327837059
1.046,57.0,128.57090860405376,85.05500793457031,83.06058065408494
1.046,58.0,128.57090860405376,84.06340026855469,83.29232161396241
1.046,59.0,128.57090860405376,83.31961059570312,83.5377353215674
1.046,60.0,128.57090860405376,83.61083221435547,83.79659093509562
1.046,61.0,128.57090860405376,83.91181945800781,84.06872363113852
1.046,62.0,128.57090860405376,84.28877258300781,84.35386309322176
1.046,63.0,128.57090860405376,85.10490417480469,84.65174521975315
1.046,64.0,128.57090860405376,85.63606262207031,84.96224747553322
1.046,65.0,128.57090860405376,86.17155456542969,85.28496865747357
1.046,66.0,128.57090860405376,86.71159362792969,85.61976774615924
1.046,67.0,128.57090860405376,86.89942169189453,85.96646102914205
1.046,68.0,128.57090860405376,86.65985870361328,86.3247637920313
1.046,69.0,128.57090860405376,86.42646789550781,86.69439410221402
1.046,70.0,128.57090860405376,85.83257293701172,87.0751516292105
1.046,71.0,128.57090860405376,84.92794799804688,87.4667933641462
1.046,72.0,128.57090860405376,84.02641296386719,87.8690959743171
1.046,73.0,128.57090860405376,83.1277847290039,88.28177544091419
1.046,74.0,128.57090860405376,82.29216003417969,88.70464565148913
1.046,75.0,128.57090860405376,82.52552032470703,89.13745475300352
1.046,76.0,128.57090860405376,82.76239776611328,89.57996329659188
1.046,77.0,128.57090860405376,83.00265502929688,90.03190623676142
1.046,78.0,128.57090860405376,83.24610137939453,90.49316110641317
1.046,79.0,128.57090860405376,83.49275970458984,90.96337690246553
1.046,80.0,128.57090860405376,84.25086975097656,91.4423966990285
1.046,81.0,128.57090860405376,85.28500366210938,91.92995805231286
1.046,82.0,128.57090860405376,86.32058715820312,92.42587295875273
1.046,83.0,128.57090860405376,87.20838928222656,92.92992886948477
1.046,84.0,128.57090860405376,87.55361938476562,93.4418843034937
1.046,85.0,128.57090860405376,87.91078186035156,93.96151659888478
1.046,86.0,128.57090860405376,88.27993774414062,94.48867326298956
1.046,87.0,128.57090860405376,88.66099548339844,95.02310060420834
1.046,88.0,128.57090860405376,89.05374145507812,95.56457956370393
1.046,89.0,128.57090860405376,89.458251953125,96.1129858795756
1.046,90.0,128.57090860405376,90.41630554199219,96.66805012030862
1.046,91.0,128.57090860405376,91.19139099121094,97.22962310620667
1.046,92.0,128.57090860405376,91.96443939208984,97.79750783666474
1.046,93.0,128.57090860405376,92.7354736328125,98.37152054678987
1.046,94.0,128.57090860405376,93.5042495727539,98.95141642493047
1.046,95.0,128.57090860405376,94.27092742919922,99.53712698504765
1.046,96.0,128.57090860405376,95.03556823730469,100.12837463102055
1.046,97.0,128.57090860405376,95.79830169677734,100.72509094219026
1.046,98.0,128.57090860405376,96.55876159667969,101.3270202811792
1.046,99.0,128.57090860405376,97.31732940673828,101.93404634707434
1.046,100.0,128.57090860405376,97.81629943847656,102.54597387422142
1.046,101.0,128.57090860405376,98.07963562011719,103.16268724234794
1.046,102.0,128.57090860405376,98.34224700927734,103.78398351564175
1.046,103.0,128.57090860405376,98.60417938232422,104.4097013796491
1.046,104.0,128.57090860405376,98.86544799804688,105.03978505934073
1.046,105.0,128.57090860405376,99.12610626220703,105.67399473883108
1.046,106.0,128.57090860405376,99.38631439208984,106.31227494832146
1.046,107.0,128.57090860405376,99.64573669433594,106.9544295482894
1.046,108.0,128.57090860405376,99.90444946289062,107.60033017926804
1.046,109.0,128.57090860405376,100.35714721679688,108.24980604053063
1.046,110.0,128.57090860405376,101.08268737792969,108.90280213337029
1.046,111.0,128.57090860405376,101.76022338867188,109.55915300791851
1.046,112.0,128.57090860405376,102.43594360351562,110.21875
1.046,113.0,128.57090860405376,103.11033630371094,110.88151316129078
1.046,114.0,128.57090860405376,103.78268432617188,111.54724598096315
1.046,115.0,128.57090860405376,104.13275146484375,112.21587820051359
1.046,116.0,128.57090860405376,104.38825988769531,112.88727179276015
1.046,117.0,128.57090860405376,104.643310546875,113.56135198236458
1.046,118.0,128.57090860405376,104.89757537841797,114.23802846879624
1.046,119.0,128.57090860405376,105.15125274658203,114.91714491455355
1.046,120.0,128.57090860405376,105.40440368652344,115.59864986911612
1.048,0.0,134.16094810857788,74.78903198242188,93.92215963398893
1.048,1.0,134.16094810857788,75.49539184570312,93.30473950482097
1.048,2.0,134.16094810857788,75.02896881103516,92.70130123142825
1.048,3.0,134.16094810857788,74.56694793701172,92.11200828509006
1.048,4.0,134.16094810857788,74.10978698730469,91.53705384467266
1.048,5.0,134.16094810857788,74.3897933959961,90.9765326454438
1.048,6.0,134.16094810857788,74.71273803710938,90.43068877685413
1.048,7.0,134.16094810857788,75.03399658203125,89.89964022453037
1.048,8.0,134.16094810857788,75.35350799560547,89.38356602306713
1.048,9.0,134.16094810857788,75.6714096069336,88.88265559063674
1.048,10.0,134.16094810857788,75.98789978027344,88.39700928198872
1.048,11.0,134.16094810857788,76.3026123046875,87.92678561682014
1.048,12.0,134.16094810857788,76.61588287353516,87.47217191412935
1.048,13.0,134.16094810857788,76.79210662841797,87.03324167379955
1.048,14.0,134.16094810857788,76.92433166503906,86.61016287076247
1.048,15.0,134.16094810857788,77.0696029663086,86.20306694079973
1.048,16.0,134.16094810857788,77.22784423828125,85.81207608689904
1.048,17.0,134.16094810857788,77.39883422851562,85.4373142600395
1.048,18.0,134.16094810857788,77.21614074707031,85.0788151372376
1.048,19.0,134.16094810857788,77.01112365722656,84.73674479214286
1.048,20.0,134.16094810857788,76.80722045898438,84.41121040126276
1.048,21.0,134.16094810857788,76.6043930053711,84.10223271040431
1.048,22.0,134.16094810857788,76.40253448486328,83.80995987947972
1.048,23.0,134.16094810857788,76.14085388183594,83.53436851174641
1.048,24.0,134.16094810857788,75.80886840820312,83.27559490649857
1.048,25.0,134.16094810857788,75.48408508300781,83.03365810866248
1.048,26.0,134.16094810857788,75.16651916503906,82.80854648581722
1.048,27.0,134.16094810857788,75.4889144897461,82.60037395401882
1.048,28.0,134.16094810857788,76.23735046386719,82.40911186725653
1.048,29.0,134.16094810857788,76.98696899414062,82.23481587141939
1.048,30.0,134.16094810857788,77.73726654052734,82.07740070830246
1.048,31.0,134.16094810857788,78.48834228515625,81.93689513983459
1.048,32.0,134.16094810857788,79.24008178710938,81.81330273192893
1.048,33.0,134.16094810857788,79.77235412597656,81.70653888210998
1.048,34.0,134.16094810857788,80.07730865478516,81.61664570091538
1.048,35.0,134.16094810857788,80.3816909790039,81.54347539139015
1.048,36.0,134.16094810857788,80.68521881103516,81.48698911195117
1.048,37.0,134.16094810857788,80.98841857910156,81.4471886024926
1.048,38.0,134.16094810857788,81.29084014892578,81.42386145868882
1.048,39.0,134.16094810857788,81.59270477294922,81.41698285773215
1.048,40.0,134.16094810857788,81.89364624023438,81.42646701932978
1.048,41.0,134.16094810857788,82.19417572021484,81.45214337361693
1.048,42.0,134.16094810857788,82.4939956665039,81.49393370348955
1.048,43.0,134.16094810857788,82.79322814941406,81.55172043230449
1.048,44.0,134.16094810857788,83.09161376953125,81.62530209075032
1.048,45.0,134.16094810857788,83.38943481445312,81.71457625574675
1.048,46.0,134.16094810857788,83.68656921386719,81.81938414027418
1.048,47.0,134.16094810857788,83.98314666748047,81.93954993621823
1.048,48.0,134.16094810857788,84.27894592285156,82.07488422832986
1.048,49.0,134.16094810857788,84.57403564453125,82.22519038344484
1.048,50.0,134.16094810857788,84.86859893798828,82.39034201307365
1.048,51.0,134.16094810857788,85.1624755859375,82.57010515692104
1.048,52.0,134.16094810857788,85.45552825927734,82.76429316230671
1.048,53.0,134.16094810857788,85.39488220214844,82.97272236253309
1.048,54.0,134.16094810857788,84.68081665039062,83.1951301910154
1.048,55.0,134.16094810857788,83.69577026367188,83.431352184558
1.048,56.0,134.16094810857788,83.43136596679688,83.68111381066669
1.048,57.0,134.16094810857788,83.72685241699219,83.94427094805219
1.048,58.0,134.16094810857788,84.03233337402344,84.22057627889993
1.048,59.0,134.16094810857788,84.7619857788086,84.50969283812212
1.048,60.0,134.16094810857788,85.38935852050781,84.8115471805358
1.048,61.0,134.16094810857788,85.9220199584961,85.12582598718205
1.048,62.0,134.16094810857788,86.459228515625,85.45233503246122
1.048,63.0,134.16094810857788,87.00050354003906,85.79079238819135
1.048,64.0,134.16094810857788,86.9301528930664,86.14097785842839
1.048,65.0,134.16094810857788,86.69302368164062,86.50263329174581
1.048,66.0,134.16094810857788,86.46092224121094,86.87555923830793
1.048,67.0,134.16094810857788,85.55508422851562,87.25950487715507
1.048,68.0,134.16094810857788,84.65225219726562,87.65421677677578
1.048,69.0,134.16094810857788,83.75237274169922,88.05950580431394
1.048,70.0,134.16094810857788,82.85556030273438,88.47505551972685
1.048,71.0,134.16094810857788,82.36709594726562,88.90071654572729
1.048,72.0,134.16094810857788,82.60150146484375,89.33619404477813
1.048,73.0,134.16094810857788,82.83941650390625,89.78125271928293
1.048,74.0,134.16094810857788,83.08043670654297,90.2357021006306
1.048,75.0,134.16094810857788,83.3248519897461,90.69927451990726
1.048,76.0,134.16094810857788,83.6350326538086,91.17179332687002
1.048,77.0,134.16094810857788,84.66683959960938,91.65301626583273
1.048,78.0,134.16094810857788,85.70018005371094,92.1426532865616
1.048,79.0,134.16094810857788,86.73484802246094,92.64058678739303
1.048,80.0,134.16094810857788,87.38109588623047,93.14652645496234
1.048,81.0,134.16094810857788,87.72824096679688,93.66031647828497
1.048,82.0,134.16094810857788,88.08737182617188,94.18171432130549
1.048,83.0,134.16094810857788,88.45841979980469,94.71050669342341
1.048,84.0,134.16094810857788,88.84124755859375,95.24652429682146
1.048,85.0,134.16094810857788,89.23587799072266,95.78950820842803
1.048,86.0,134.16094810857788,89.79200744628906,96.33934570698516
1.048,87.0,134.16094810857788,90.69703674316406,96.89575886455248
1.048,88.0,134.16094810857788,91.47068786621094,97.45856992364756
1.048,89.0,134.16094810857788,92.24224853515625,98.02768362974054
1.048,90.0,134.16094810857788,93.01167297363281,98.602763058712
1.048,91.0,134.16094810857788,93.7789306640625,99.18375859358224
1.048,92.0,134.16094810857788,94.54434204101562,99.77044942328865
1.048,93.0,134.16094810857788,95.30732727050781,100.36262377000713
1.048,94.0,134.16094810857788,96.06858825683594,100.96018030794369
1.048,95.0,134.16094810857788,96.82769775390625,101.56290865302401
1.048,96.0,134.16094810857788,97.58462524414062,102.17064559017184
1.048,97.0,134.16094810857788,97.95027923583984,102.78320251261876
1.048,98.0,134.16094810857788,98.21287536621094,103.40057403582196
1.048,99.0,134.16094810857788,98.47463989257812,104.02240687857832
1.048,100.0,134.16094810857788,98.73580932617188,104.64865417344123
1.048,101.0,134.16094810857788,98.9962158203125,105.27916757364679
1.048,102.0,134.16094810857788,99.25621795654297,105.91376485583685
1.048,103.0,134.16094810857788,99.51538848876953,106.5523638874333
1.048,104.0,134.16094810857788,99.77398681640625,107.19476560652343
1.048,105.0,134.16094810857788,100.03202819824219,107.84092469495289
1.048,106.0,134.16094810857788,100.55108642578125,108.49060299168772
1.048,107.0,134.16094810857788,101.25708770751953,109.14376896867498
1.048,108.0,134.16094810857788,101.93338012695312,109.80022252795074
1.048,109.0,134.16094810857788,102.60810089111328,110.45990947652682
1.048,110.0,134.16094810857788,103.28105163574219,111.1226316184624
1.048,111.0,134.16094810857788,103.95233154296875,111.7883611800106
1.048,112.0,134.16094810857788,104.25875854492188,112.45693620226366
1.048,113.0,134.16094810857788,104.51364135742188,113.1282630744855
1.048,114.0,134.16094810857788,104.76792907714844,113.80221586567416
1.048,115.0,134.16094810857788,105.02133178710938,114.47866289318941
1.048,116.0,134.16094810857788,105.27430725097656,115.15761532433494
1.048,117.0,134.16094810857788,105.5266342163086,115.83883520731509
1.048,118.0,134.16094810857788,105.77823638916016,116.52232467831004
1.048,119.0,134.16094810857788,106.02937316894531,117.20791488845794
1.048,120.0,134.16094810857788,106.27972412109375,117.89563131351602
1.05,0.0,139.75098761310184,74.44348907470703,91.93786645916089
1.05,1.0,139.75098761310184,74.2930908203125,91.3690736364745
1.05,2.0,139.75098761310184,74.61589050292969,90.81478511405783
1.05,3.0,139.75098761310184,74.93716430664062,90.27527346953872
1.05,4.0,139.75098761310184,75.25668334960938,89.75055764537761
1.05,5.0,139.75098761310184,75.57454681396484,89.24086306521805
1.05,6.0,139.75098761310184,75.89085388183594,88.7463467557961
1.05,7.0,139.75098761310184,76.20560455322266,88.26716148644977
1.05,8.0,139.75098761310184,76.51876831054688,87.80342201741769
1.05,9.0,139.75098761310184,76.78132629394531,87.35527931509777
1.05,10.0,139.75098761310184,76.90707397460938,86.92290439575606
1.05,11.0,139.75098761310184,77.04595947265625,86.50640104567407
1.05,12.0,139.75098761310184,77.1976547241211,86.10590318032789
1.05,13.0,139.75098761310184,77.36216735839844,85.72150982159467
1.05,14.0,139.75098761310184,77.34651947021484,85.35331269658636
1.05,15.0,139.75098761310184,77.1411361694336,85.00146195893485
1.05,16.0,139.75098761310184,76.93696594238281,84.66607489591831
1.05,17.0,139.75098761310184,76.73365020751953,84.34714818089584
1.05,18.0,139.75098761310184,76.53150939941406,84.04481691335879
1.05,19.0,139.75098761310184,76.46227264404297,83.75916169571391
1.05,20.0,139.75098761310184,76.12506103515625,83.49018409276476
1.05,21.0,139.75098761310184,75.79490661621094,83.23808097860017
1.05,22.0,139.75098761310184,75.47183990478516,83.00271785836293
1.05,23.0,139.75098761310184,75.15614318847656,82.78420802095198
1.05,24.0,139.75098761310184,75.81912231445312,82.5825906432085
1.05,25.0,139.75098761310184,76.56717681884766,82.39785639372695
1.05,26.0,139.75098761310184,77.31623840332031,82.2299795162932
1.05,27.0,139.75098761310184,78.06607055664062,82.07908724212277
1.05,28.0,139.75098761310184,78.81655883789062,81.94499334061692
1.05,29.0,139.75098761310184,79.56761169433594,81.82777741237996
1.05,30.0,139.75098761310184,79.96295166015625,81.72735674083526
1.05,31.0,139.75098761310184,80.26716613769531,81.64372452250234
1.05,32.0,139.75098761310184,80.57035827636719,81.57675581833192
1.05,33.0,139.75098761310184,80.87319946289062,81.52641682684822
1.05,34.0,139.75098761310184,81.17532348632812,81.49270541070685
1.05,35.0,139.75098761310184,81.47679138183594,81.4753755217259
1.05,36.0,139.75098761310184,81.77771759033203,81.47448256106786
1.05,37.0,139.75098761310184,82.077880859375,81.48982334373876
1.05,38.0,139.75098761310184,82.3773422241211,81.52129886090353
1.05,39.0,139.75098761310184,82.67625427246094,81.5688186010362
1.05,40.0,139.75098761310184,82.97439575195312,81.6322379065097
1.05,41.0,139.75098761310184,83.27200317382812,81.71138530389294
1.05,42.0,139.75098761310184,83.56886291503906,81.8060629390863
1.05,43.0,139.75098761310184,83.86499786376953,81.91622590431184
1.05,44.0,139.75098761310184,84.16049194335938,82.04162434398773
1.05,45.0,139.75098761310184,84.45547485351562,82.18210236553182
1.05,46.0,139.75098761310184,84.74971008300781,82.33756796053822
1.05,47.0,139.75098761310184,85.04328918457031,82.50764938495854
1.05,48.0,139.75098761310184,85.33609008789062,82.69231845371128
1.05,49.0,139.75098761310184,85.5006103515625,82.89125971717404
