version,eval_set,grid_mm,strata_type,strata_value,x_feature,y_error,n,pearson_r,spearman_r,x_min,x_max,y_min,y_max
v4-io,noG,100.0,facing,ABEF,gdop,err_horizontal_mm,6,0.545456,0.771429,1.19174,1.30035,7.66326,45.018
v4-io,noG,100.0,facing,ABEF,gdop,err_vertical_mm,6,-0.564543,-0.885714,1.19174,1.30035,44.3574,365.649
v4-io,noG,100.0,facing,ABEF,hdop,err_3d_mm,6,0.946757,0.600000,0.865735,0.963201,54.3807,365.73
v4-io,noG,100.0,facing,ABEF,hdop,err_horizontal_mm,6,-0.823816,-0.314286,0.865735,0.963201,7.66326,45.018
v4-io,noG,100.0,facing,ABEF,hdop,err_vertical_mm,6,0.945722,0.485714,0.865735,0.963201,44.3574,365.649
v4-io,noG,100.0,facing,ABEF,vdop,err_3d_mm,6,-0.770367,-0.714286,0.701779,0.963146,54.3807,365.73
v4-io,noG,100.0,facing,ABEF,vdop,err_horizontal_mm,6,0.714373,0.714286,0.701779,0.963146,7.66326,45.018
v4-io,noG,100.0,facing,ABEF,vdop,err_vertical_mm,6,-0.781057,-0.771429,0.701779,0.963146,44.3574,365.649
v4-io,noG,100.0,facing,ABEF,cond,err_3d_mm,6,-0.530405,-0.657143,2.11673,3.68176,54.3807,365.73
v4-io,noG,100.0,facing,ABEF,cond,err_horizontal_mm,6,0.529545,0.600000,2.11673,3.68176,7.66326,45.018
v4-io,noG,100.0,facing,ABEF,cond,err_vertical_mm,6,-0.546851,-0.771429,2.11673,3.68176,44.3574,365.649
v4-io,noG,100.0,facing,ABEF,dop_radial_p95_mm,err_3d_mm,6,0.179725,0.314286,97.7028,129.353,54.3807,365.73
v4-io,noG,100.0,facing,ABEF,dop_radial_p95_mm,err_horizontal_mm,6,-0.151056,-0.257143,97.7028,129.353,7.66326,45.018
v4-io,noG,100.0,facing,ABEF,dop_radial_p95_mm,err_vertical_mm,6,0.184268,0.371429,97.7028,129.353,44.3574,365.649
v4-io,noG,100.0,facing,ABEF,pct_ge8,err_3d_mm,6,-0.141501,-0.428571,91.3405,95.6703,54.3807,365.73
v4-io,noG,100.0,facing,ABEF,pct_ge8,err_horizontal_mm,6,0.196930,-0.028571,91.3405,95.6703,7.66326,45.018
v4-io,noG,100.0,facing,ABEF,pct_ge8,err_vertical_mm,6,-0.163070,-0.485714,91.3405,95.6703,44.3574,365.649
v4-io,noG,100.0,facing,ABEF,distance_to_array_centroid_mm,err_3d_mm,6,0.557465,0.714286,370.097,844.706,54.3807,365.73
v4-io,noG,100.0,facing,ABEF,distance_to_array_centroid_mm,err_horizontal_mm,6,-0.671018,-0.714286,370.097,844.706,7.66326,45.018
v4-io,noG,100.0,facing,ABEF,distance_to_array_centroid_mm,err_vertical_mm,6,0.578136,0.771429,370.097,844.706,44.3574,365.649
v4-io,noG,100.0,facing,ADHE,gdop,err_3d_mm,6,-0.497841,-0.371429,1.18751,1.29505,25.9715,183.857
v4-io,noG,100.0,facing,ADHE,gdop,err_horizontal_mm,6,-0.619663,-0.657143,1.18751,1.29505,21.7147,105.264
v4-io,noG,100.0,facing,ADHE,gdop,err_vertical_mm,6,-0.403262,-0.371429,1.18751,1.29505,14.2475,177.281
v4-io,noG,100.0,facing,ADHE,hdop,err_3d_mm,6,0.475503,0.428571,0.855585,0.904172,25.9715,183.857
v4-io,noG,100.0,facing,ADHE,hdop,err_horizontal_mm,6,0.033539,-0.314286,0.855585,0.904172,21.7147,105.264
v4-io,noG,100.0,facing,ADHE,hdop,err_vertical_mm,6,0.568200,0.428571,0.855585,0.904172,14.2475,177.281
v4-io,noG,100.0,facing,ADHE,vdop,err_3d_mm,6,-0.553223,-0.485714,0.78436,0.963146,25.9715,183.857
v4-io,noG,100.0,facing,ADHE,vdop,err_horizontal_mm,6,-0.523662,-0.371429,0.78436,0.963146,21.7147,105.264
v4-io,noG,100.0,facing,ADHE,vdop,err_vertical_mm,6,-0.503930,-0.485714,0.78436,0.963146,14.2475,177.281
v4-io,noG,100.0,facing,ADHE,cond,err_3d_mm,6,-0.455724,-0.371429,2.11453,3.58067,25.9715,183.857
v4-io,noG,100.0,facing,ADHE,cond,err_horizontal_mm,6,-0.583925,-0.657143,2.11453,3.58067,21.7147,105.264
v4-io,noG,100.0,facing,ADHE,cond,err_vertical_mm,6,-0.363139,-0.371429,2.11453,3.58067,14.2475,177.281
v4-io,noG,100.0,facing,ADHE,dop_radial_p95_mm,err_3d_mm,6,0.572799,0.600000,73.1756,185.927,25.9715,183.857
v4-io,noG,100.0,facing,ADHE,dop_radial_p95_mm,err_horizontal_mm,6,-0.217934,-0.028571,73.1756,185.927,21.7147,105.264
v4-io,noG,100.0,facing,ADHE,dop_radial_p95_mm,err_vertical_mm,6,0.710871,0.600000,73.1756,185.927,14.2475,177.281
v4-io,noG,100.0,facing,ADHE,pct_ge8,err_3d_mm,6,0.176049,0.142857,89.7585,92.5895,25.9715,183.857
v4-io,noG,100.0,facing,ADHE,pct_ge8,err_horizontal_mm,6,0.095507,-0.028571,89.7585,92.5895,21.7147,105.264
v4-io,noG,100.0,facing,ADHE,pct_ge8,err_vertical_mm,6,0.150258,0.142857,89.7585,92.5895,14.2475,177.281
v4-io,noG,100.0,facing,ADHE,distance_to_array_centroid_mm,err_3d_mm,6,0.658155,0.657143,365.159,950.37,25.9715,183.857
v4-io,noG,100.0,facing,ADHE,distance_to_array_centroid_mm,err_horizontal_mm,6,0.740841,0.771429,365.159,950.37,21.7147,105.264
v4-io,noG,100.0,facing,ADHE,distance_to_array_centroid_mm,err_vertical_mm,6,0.558720,0.657143,365.159,950.37,14.2475,177.281
v4-io,noG,100.0,facing,BCGF,gdop,err_3d_mm,6,-0.345726,-0.142857,1.18386,1.29505,34.2994,295.321
v4-io,noG,100.0,facing,BCGF,gdop,err_horizontal_mm,6,0.330747,0.600000,1.18386,1.29505,29.5272,86.7361
v4-io,noG,100.0,facing,BCGF,gdop,err_vertical_mm,6,-0.391316,-0.142857,1.18386,1.29505,5.25073,282.297
v4-io,noG,100.0,facing,BCGF,hdop,err_3d_mm,6,0.537377,0.428571,0.865735,0.935547,34.2994,295.321
v4-io,noG,100.0,facing,BCGF,hdop,err_horizontal_mm,6,-0.281480,-0.371429,0.865735,0.935547,29.5272,86.7361
v4-io,noG,100.0,facing,BCGF,hdop,err_vertical_mm,6,0.599117,0.428571,0.865735,0.935547,5.25073,282.297
v4-io,noG,100.0,facing,BCGF,vdop,err_3d_mm,6,-0.409446,-0.142857,0.725452,0.963146,34.2994,295.321
v4-io,noG,100.0,facing,BCGF,vdop,err_horizontal_mm,6,0.335236,0.600000,0.725452,0.963146,29.5272,86.7361
v4-io,noG,100.0,facing,BCGF,vdop,err_vertical_mm,6,-0.462703,-0.142857,0.725452,0.963146,5.25073,282.297
v4-io,noG,100.0,facing,BCGF,cond,err_3d_mm,6,-0.375304,-0.142857,2.03426,3.58067,34.2994,295.321
v4-io,noG,100.0,facing,BCGF,cond,err_horizontal_mm,6,0.293462,0.600000,2.03426,3.58067,29.5272,86.7361
v4-io,noG,100.0,facing,BCGF,cond,err_vertical_mm,6,-0.416485,-0.142857,2.03426,3.58067,5.25073,282.297
v4-io,noG,100.0,facing,BCGF,dop_radial_p95_mm,err_3d_mm,6,0.690907,0.885714,70.247,149.01,34.2994,295.321
v4-io,noG,100.0,facing,BCGF,dop_radial_p95_mm,err_horizontal_mm,6,0.048000,0.085714,70.247,149.01,29.5272,86.7361
v4-io,noG,100.0,facing,BCGF,dop_radial_p95_mm,err_vertical_mm,6,0.698856,0.714286,70.247,149.01,5.25073,282.297
v4-io,noG,100.0,facing,BCGF,pct_ge8,err_3d_mm,6,0.698100,0.314286,91.5,93.8385,34.2994,295.321
v4-io,noG,100.0,facing,BCGF,pct_ge8,err_horizontal_mm,6,0.214768,0.028571,91.5,93.8385,29.5272,86.7361
v4-io,noG,100.0,facing,BCGF,pct_ge8,err_vertical_mm,6,0.745705,0.600000,91.5,93.8385,5.25073,282.297
v4-io,noG,100.0,facing,BCGF,distance_to_array_centroid_mm,err_3d_mm,6,0.706207,0.714286,365.075,1222.75,34.2994,295.321
v4-io,noG,100.0,facing,BCGF,distance_to_array_centroid_mm,err_horizontal_mm,6,0.296071,-0.085714,365.075,1222.75,29.5272,86.7361
v4-io,noG,100.0,facing,BCGF,distance_to_array_centroid_mm,err_vertical_mm,6,0.662139,0.428571,365.075,1222.75,5.25073,282.297
v4-io,noG,100.0,facing,CDHG,gdop,err_3d_mm,6,0.405908,0.314286,1.19697,1.35019,57.8186,173.472
v4-io,noG,100.0,facing,CDHG,gdop,err_horizontal_mm,6,-0.553894,-0.600000,1.19697,1.35019,42.5958,83.0757
v4-io,noG,100.0,facing,CDHG,gdop,err_vertical_mm,6,0.423227,0.371429,1.19697,1.35019,1.4008,168.161
v4-io,noG,100.0,facing,CDHG,hdop,err_3d_mm,6,0.794713,0.600000,0.848929,0.904172,57.8186,173.472
v4-io,noG,100.0,facing,CDHG,hdop,err_horizontal_mm,6,-0.461400,-0.200000,0.848929,0.904172,42.5958,83.0757
v4-io,noG,100.0,facing,CDHG,hdop,err_vertical_mm,6,0.843621,0.657143,0.848929,0.904172,1.4008,168.161
v4-io,noG,100.0,facing,CDHG,vdop,err_3d_mm,6,0.187147,0.314286,0.78436,1.00542,57.8186,173.472
v4-io,noG,100.0,facing,CDHG,vdop,err_horizontal_mm,6,-0.419683,-0.600000,0.78436,1.00542,42.5958,83.0757
v4-io,noG,100.0,facing,CDHG,vdop,err_vertical_mm,6,0.191695,0.371429,0.78436,1.00542,1.4008,168.161
v4-io,noG,100.0,facing,CDHG,cond,err_3d_mm,6,0.352558,0.428571,2.16652,4.14908,57.8186,173.472
v4-io,noG,100.0,facing,CDHG,cond,err_horizontal_mm,6,-0.540525,-0.714286,2.16652,4.14908,42.5958,83.0757
v4-io,noG,100.0,facing,CDHG,cond,err_vertical_mm,6,0.377147,0.542857,2.16652,4.14908,1.4008,168.161
v4-io,noG,100.0,facing,CDHG,dop_radial_p95_mm,err_3d_mm,6,0.564170,0.657143,91.7971,217.462,57.8186,173.472
v4-io,noG,100.0,facing,CDHG,dop_radial_p95_mm,err_horizontal_mm,6,0.223031,0.428571,91.7971,217.462,42.5958,83.0757
v4-io,noG,100.0,facing,CDHG,dop_radial_p95_mm,err_vertical_mm,6,0.440047,0.428571,91.7971,217.462,1.4008,168.161
v4-io,noG,100.0,facing,CDHG,pct_ge8,err_3d_mm,6,-0.424887,-0.485714,89.8418,95.587,57.8186,173.472
v4-io,noG,100.0,facing,CDHG,pct_ge8,err_horizontal_mm,6,-0.243356,-0.314286,89.8418,95.587,42.5958,83.0757
v4-io,noG,100.0,facing,CDHG,pct_ge8,err_vertical_mm,6,-0.212809,-0.257143,89.8418,95.587,1.4008,168.161
v4-io,noG,100.0,facing,CDHG,distance_to_array_centroid_mm,err_3d_mm,6,0.137394,-0.085714,370.722,1048.94,57.8186,173.472
v4-io,noG,100.0,facing,CDHG,distance_to_array_centroid_mm,err_horizontal_mm,6,-0.063308,-0.085714,370.722,1048.94,42.5958,83.0757
v4-io,noG,100.0,facing,CDHG,distance_to_array_centroid_mm,err_vertical_mm,6,-0.005313,-0.257143,370.722,1048.94,1.4008,168.161
v4-io,noG,100.0,height,high,gdop,err_3d_mm,8,-0.562909,-0.886243,1.18386,1.21039,34.2994,365.73
v4-io,noG,100.0,height,high,gdop,err_horizontal_mm,8,-0.133302,0.083834,1.18386,1.21039,7.66326,105.264
v4-io,noG,100.0,height,high,gdop,err_vertical_mm,8,-0.573997,-0.778457,1.18386,1.21039,1.4008,365.649
v4-io,noG,100.0,height,high,hdop,err_3d_mm,8,0.875987,0.670671,0.876391,0.963201,34.2994,365.73
v4-io,noG,100.0,height,high,hdop,err_horizontal_mm,8,-0.644609,-0.706599,0.876391,0.963201,7.66326,105.264
v4-io,noG,100.0,height,high,hdop,err_vertical_mm,8,0.928819,0.802410,0.876391,0.963201,1.4008,365.649
v4-io,noG,100.0,height,high,vdop,err_3d_mm,8,-0.897569,-0.790433,0.701779,0.820993,34.2994,365.73
v4-io,noG,100.0,height,high,vdop,err_horizontal_mm,8,0.492027,0.586837,0.701779,0.820993,7.66326,105.264
v4-io,noG,100.0,height,high,vdop,err_vertical_mm,8,-0.941167,-0.850315,0.701779,0.820993,1.4008,365.649
v4-io,noG,100.0,height,high,cond,err_3d_mm,8,-0.451737,-0.790433,2.03426,2.3995,34.2994,365.73
v4-io,noG,100.0,height,high,cond,err_horizontal_mm,8,-0.079166,-0.011976,2.03426,2.3995,7.66326,105.264
v4-io,noG,100.0,height,high,cond,err_vertical_mm,8,-0.499682,-0.682647,2.03426,2.3995,1.4008,365.649
v4-io,noG,100.0,height,high,dop_radial_p95_mm,err_3d_mm,8,0.348385,0.476190,70.247,149.01,34.2994,365.73
v4-io,noG,100.0,height,high,dop_radial_p95_mm,err_horizontal_mm,8,-0.361031,-0.309524,70.247,149.01,7.66326,105.264
v4-io,noG,100.0,height,high,dop_radial_p95_mm,err_vertical_mm,8,0.420235,0.523810,70.247,149.01,1.4008,365.649
v4-io,noG,100.0,height,high,pct_ge8,err_3d_mm,8,-0.121257,-0.239525,91.3405,93.7552,34.2994,365.73
v4-io,noG,100.0,height,high,pct_ge8,err_horizontal_mm,8,-0.116368,0.107786,91.3405,93.7552,7.66326,105.264
v4-io,noG,100.0,height,high,pct_ge8,err_vertical_mm,8,-0.131199,-0.131739,91.3405,93.7552,1.4008,365.649
v4-io,noG,100.0,height,high,distance_to_array_centroid_mm,err_3d_mm,8,0.150038,0.523810,774.291,1222.75,34.2994,365.73
v4-io,noG,100.0,height,high,distance_to_array_centroid_mm,err_horizontal_mm,8,0.084568,0.119048,774.291,1222.75,7.66326,105.264
v4-io,noG,100.0,height,high,distance_to_array_centroid_mm,err_vertical_mm,8,0.107654,0.333333,774.291,1222.75,1.4008,365.649
v4-io,noG,100.0,height,low,gdop,err_3d_mm,8,0.089767,0.023810,1.2036,1.35019,42.2302,295.321
v4-io,noG,100.0,height,low,gdop,err_horizontal_mm,8,-0.214654,-0.071429,1.2036,1.35019,26.6135,86.7361
v4-io,noG,100.0,height,low,gdop,err_vertical_mm,8,0.110574,0.023810,1.2036,1.35019,17.302,282.297
v4-io,noG,100.0,height,low,hdop,err_3d_mm,8,0.639798,0.761905,0.863363,0.901183,42.2302,295.321
v4-io,noG,100.0,height,low,hdop,err_horizontal_mm,8,0.247659,0.380952,0.863363,0.901183,26.6135,86.7361
v4-io,noG,100.0,height,low,hdop,err_vertical_mm,8,0.656870,0.761905,0.863363,0.901183,17.302,282.297
v4-io,noG,100.0,height,low,vdop,err_3d_mm,8,-0.046664,-0.023810,0.830271,1.00542,42.2302,295.321
v4-io,noG,100.0,height,low,vdop,err_horizontal_mm,8,-0.294415,-0.119048,0.830271,1.00542,26.6135,86.7361
v4-io,noG,100.0,height,low,vdop,err_vertical_mm,8,-0.027691,-0.023810,0.830271,1.00542,17.302,282.297
v4-io,noG,100.0,height,low,cond,err_3d_mm,8,0.045604,0.000000,2.3037,4.14908,42.2302,295.321
v4-io,noG,100.0,height,low,cond,err_horizontal_mm,8,-0.250758,-0.142857,2.3037,4.14908,26.6135,86.7361
v4-io,noG,100.0,height,low,cond,err_vertical_mm,8,0.065697,0.000000,2.3037,4.14908,17.302,282.297
v4-io,noG,100.0,height,low,dop_radial_p95_mm,err_3d_mm,8,0.314637,0.452381,75.1894,217.462,42.2302,295.321
v4-io,noG,100.0,height,low,dop_radial_p95_mm,err_horizontal_mm,8,0.147767,0.142857,75.1894,217.462,26.6135,86.7361
v4-io,noG,100.0,height,low,dop_radial_p95_mm,err_vertical_mm,8,0.341725,0.452381,75.1894,217.462,17.302,282.297
v4-io,noG,100.0,height,low,pct_ge8,err_3d_mm,8,0.137443,-0.119048,89.8418,93.8385,42.2302,295.321
v4-io,noG,100.0,height,low,pct_ge8,err_horizontal_mm,8,0.115417,-0.238095,89.8418,93.8385,26.6135,86.7361
v4-io,noG,100.0,height,low,pct_ge8,err_vertical_mm,8,0.115346,-0.119048,89.8418,93.8385,17.302,282.297
v4-io,noG,100.0,height,low,distance_to_array_centroid_mm,err_3d_mm,8,0.789200,0.666667,647.416,1111.11,42.2302,295.321
v4-io,noG,100.0,height,low,distance_to_array_centroid_mm,err_horizontal_mm,8,0.685949,0.619048,647.416,1111.11,26.6135,86.7361
v4-io,noG,100.0,height,low,distance_to_array_centroid_mm,err_vertical_mm,8,0.780860,0.666667,647.416,1111.11,17.302,282.297
v4-io,noG,100.0,height,mid,gdop,err_3d_mm,8,-0.055816,-0.088786,1.22606,1.30035,25.9715,83.0989
v4-io,noG,100.0,height,mid,gdop,err_horizontal_mm,8,-0.507639,-0.672234,1.22606,1.30035,21.7147,83.0757
v4-io,noG,100.0,height,mid,gdop,err_vertical_mm,8,0.580660,0.558081,1.22606,1.30035,1.96294,64.0757
v4-io,noG,100.0,height,mid,hdop,err_3d_mm,8,-0.185356,-0.164888,0.848929,0.886538,25.9715,83.0989
v4-io,noG,100.0,height,mid,hdop,err_horizontal_mm,8,-0.465524,-0.291724,0.848929,0.886538,21.7147,83.0757
v4-io,noG,100.0,height,mid,hdop,err_vertical_mm,8,0.440466,0.228306,0.848929,0.886538,1.96294,64.0757
v4-io,noG,100.0,height,mid,vdop,err_3d_mm,8,-0.001468,0.012684,0.878174,0.963146,25.9715,83.0989
v4-io,noG,100.0,height,mid,vdop,err_horizontal_mm,8,-0.436231,-0.773703,0.878174,0.963146,21.7147,83.0757
v4-io,noG,100.0,height,mid,vdop,err_vertical_mm,8,0.531148,0.634183,0.878174,0.963146,1.96294,64.0757
v4-io,noG,100.0,height,mid,cond,err_3d_mm,8,-0.053193,-0.088786,2.56333,3.68176,25.9715,83.0989
v4-io,noG,100.0,height,mid,cond,err_horizontal_mm,8,-0.503245,-0.672234,2.56333,3.68176,21.7147,83.0757
v4-io,noG,100.0,height,mid,cond,err_vertical_mm,8,0.578969,0.558081,2.56333,3.68176,1.96294,64.0757
v4-io,noG,100.0,height,mid,dop_radial_p95_mm,err_3d_mm,8,0.651941,0.761905,72.2205,149.655,25.9715,83.0989
v4-io,noG,100.0,height,mid,dop_radial_p95_mm,err_horizontal_mm,8,0.624044,0.571429,72.2205,149.655,21.7147,83.0757
v4-io,noG,100.0,height,mid,dop_radial_p95_mm,err_vertical_mm,8,-0.069804,-0.214286,72.2205,149.655,1.96294,64.0757
v4-io,noG,100.0,height,mid,pct_ge8,err_3d_mm,8,0.377915,0.071429,89.7585,95.6703,25.9715,83.0989
v4-io,noG,100.0,height,mid,pct_ge8,err_horizontal_mm,8,-0.056928,-0.071429,89.7585,95.6703,21.7147,83.0757
v4-io,noG,100.0,height,mid,pct_ge8,err_vertical_mm,8,0.664937,0.690476,89.7585,95.6703,1.96294,64.0757
v4-io,noG,100.0,height,mid,distance_to_array_centroid_mm,err_3d_mm,8,0.282304,0.404762,365.075,922.898,25.9715,83.0989
v4-io,noG,100.0,height,mid,distance_to_array_centroid_mm,err_horizontal_mm,8,0.820492,0.928571,365.075,922.898,21.7147,83.0757
v4-io,noG,100.0,height,mid,distance_to_array_centroid_mm,err_vertical_mm,8,-0.770642,-0.595238,365.075,922.898,1.96294,64.0757
v4-io,noG,100.0,location,center,gdop,err_3d_mm,12,-0.230832,-0.185419,1.19321,1.29505,25.9715,183.857
v4-io,noG,100.0,location,center,gdop,err_horizontal_mm,12,-0.102522,0.017829,1.19321,1.29505,21.7147,70.4799
v4-io,noG,100.0,location,center,gdop,err_vertical_mm,12,-0.221542,-0.288826,1.19321,1.29505,5.25073,177.281
v4-io,noG,100.0,location,center,hdop,err_3d_mm,12,0.452663,0.363706,0.865735,0.904172,25.9715,183.857
v4-io,noG,100.0,location,center,hdop,err_horizontal_mm,12,0.242596,0.146196,0.865735,0.904172,21.7147,70.4799
v4-io,noG,100.0,location,center,hdop,err_vertical_mm,12,0.444981,0.459981,0.865735,0.904172,5.25073,177.281
v4-io,noG,100.0,location,center,vdop,err_3d_mm,12,-0.275893,-0.235339,0.78324,0.963146,25.9715,183.857
v4-io,noG,100.0,location,center,vdop,err_horizontal_mm,12,-0.133049,-0.046355,0.78324,0.963146,21.7147,70.4799
v4-io,noG,100.0,location,center,vdop,err_vertical_mm,12,-0.267370,-0.331615,0.78324,0.963146,5.25073,177.281
v4-io,noG,100.0,location,center,cond,err_3d_mm,12,-0.231111,-0.185419,2.11673,3.58067,25.9715,183.857
v4-io,noG,100.0,location,center,cond,err_horizontal_mm,12,-0.106018,0.017829,2.11673,3.58067,21.7147,70.4799
v4-io,noG,100.0,location,center,cond,err_vertical_mm,12,-0.223583,-0.288826,2.11673,3.58067,5.25073,177.281
v4-io,noG,100.0,location,center,dop_radial_p95_mm,err_3d_mm,12,0.846608,0.790210,70.247,217.462,25.9715,183.857
v4-io,noG,100.0,location,center,dop_radial_p95_mm,err_horizontal_mm,12,0.526931,0.538462,70.247,217.462,21.7147,70.4799
v4-io,noG,100.0,location,center,dop_radial_p95_mm,err_vertical_mm,12,0.867297,0.832168,70.247,217.462,5.25073,177.281
v4-io,noG,100.0,location,center,pct_ge8,err_3d_mm,12,-0.058404,-0.034965,89.7585,95.587,25.9715,183.857
v4-io,noG,100.0,location,center,pct_ge8,err_horizontal_mm,12,0.229868,0.195804,89.7585,95.587,21.7147,70.4799
v4-io,noG,100.0,location,center,pct_ge8,err_vertical_mm,12,-0.104300,-0.125874,89.7585,95.587,5.25073,177.281
v4-io,noG,100.0,location,center,distance_to_array_centroid_mm,err_3d_mm,12,0.322941,0.356643,365.075,777.49,25.9715,183.857
v4-io,noG,100.0,location,center,distance_to_array_centroid_mm,err_horizontal_mm,12,0.156273,0.209790,365.075,777.49,21.7147,70.4799
v4-io,noG,100.0,location,center,distance_to_array_centroid_mm,err_vertical_mm,12,0.307490,0.433566,365.075,777.49,5.25073,177.281
v4-io,noG,100.0,location,edge,gdop,err_3d_mm,12,-0.222698,-0.293706,1.18386,1.35019,57.8186,365.73
v4-io,noG,100.0,location,edge,gdop,err_horizontal_mm,12,0.028160,0.146853,1.18386,1.35019,7.66326,105.264
v4-io,noG,100.0,location,edge,gdop,err_vertical_mm,12,-0.207184,-0.300699,1.18386,1.35019,1.4008,365.649
v4-io,noG,100.0,location,edge,hdop,err_3d_mm,12,0.808936,0.755245,0.848929,0.963201,57.8186,365.73
v4-io,noG,100.0,location,edge,hdop,err_horizontal_mm,12,-0.610645,-0.475524,0.848929,0.963201,7.66326,105.264
v4-io,noG,100.0,location,edge,hdop,err_vertical_mm,12,0.846703,0.832168,0.848929,0.963201,1.4008,365.649
v4-io,noG,100.0,location,edge,vdop,err_3d_mm,12,-0.518464,-0.384615,0.701779,1.00542,57.8186,365.73
v4-io,noG,100.0,location,edge,vdop,err_horizontal_mm,12,0.286205,0.237762,0.701779,1.00542,7.66326,105.264
v4-io,noG,100.0,location,edge,vdop,err_vertical_mm,12,-0.519300,-0.391608,0.701779,1.00542,1.4008,365.649
v4-io,noG,100.0,location,edge,cond,err_3d_mm,12,-0.245758,-0.293706,2.03426,4.14908,57.8186,365.73
v4-io,noG,100.0,location,edge,cond,err_horizontal_mm,12,0.030911,0.146853,2.03426,4.14908,7.66326,105.264
v4-io,noG,100.0,location,edge,cond,err_vertical_mm,12,-0.231053,-0.300699,2.03426,4.14908,1.4008,365.649
v4-io,noG,100.0,location,edge,dop_radial_p95_mm,err_3d_mm,12,0.225712,0.405594,80.457,149.655,57.8186,365.73
v4-io,noG,100.0,location,edge,dop_radial_p95_mm,err_horizontal_mm,12,-0.337363,-0.461538,80.457,149.655,7.66326,105.264
v4-io,noG,100.0,location,edge,dop_radial_p95_mm,err_vertical_mm,12,0.226209,0.237762,80.457,149.655,1.4008,365.649
v4-io,noG,100.0,location,edge,pct_ge8,err_3d_mm,12,0.063966,-0.041958,90.2581,95.6703,57.8186,365.73
v4-io,noG,100.0,location,edge,pct_ge8,err_horizontal_mm,12,-0.194027,-0.272727,90.2581,95.6703,7.66326,105.264
v4-io,noG,100.0,location,edge,pct_ge8,err_vertical_mm,12,0.117799,0.167832,90.2581,95.6703,1.4008,365.649
v4-io,noG,100.0,location,edge,distance_to_array_centroid_mm,err_3d_mm,12,0.410255,0.447552,407.18,1222.75,57.8186,365.73
v4-io,noG,100.0,location,edge,distance_to_array_centroid_mm,err_horizontal_mm,12,0.126047,0.153846,407.18,1222.75,7.66326,105.264
v4-io,noG,100.0,location,edge,distance_to_array_centroid_mm,err_vertical_mm,12,0.371893,0.356643,407.18,1222.75,1.4008,365.649
v4-io,noG,100.0,location_height,center/high,gdop,err_3d_mm,4,-0.596143,-0.632456,1.19321,1.21039,34.2994,146.737
v4-io,noG,100.0,location_height,center/high,gdop,err_horizontal_mm,4,-0.270014,-0.316228,1.19321,1.21039,27.0941,70.4799
v4-io,noG,100.0,location_height,center/high,gdop,err_vertical_mm,4,-0.724492,-0.632456,1.19321,1.21039,5.25073,128.702
v4-io,noG,100.0,location_height,center/high,hdop,err_3d_mm,4,0.734580,0.632456,0.894378,0.904172,34.2994,146.737
