L,A,U,P,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,sameP_uwb_p95_mean,sameP_delta_p95_mean,sameP_improved_seed_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,experiment_short
L1,A0,U4,P4,I1,T3,position_fusion,5,75.00949202097607,131.4541061030251,0.9967213186935422,82.96067059118222,138.8862359430275,7.4321298400023865,1.0,100.3480318924526,23.340071805044108,109.73673459775178,417.1606715772138,X_A0_U4_P4_L1_I1_T3
L8,A0,U4,P1,I7,T3,position_fusion,5,92.11461910454368,172.1535086626448,5.191187982806972,106.1339464227452,179.58127537090328,7.427766708258491,0.8,59.6486293328329,51.654032686203,135.08439788691882,241.98897115903455,X_A0_U4_P1_L8_I7_T3
L19,A0,U4,P4,I4,T4,position_fusion,5,74.1100820446587,131.46069533034094,2.030527279575522,82.36040582229072,138.8862359430275,7.425540612686541,1.0,100.34144266513674,23.1196676662942,105.66742752366365,421.67317134809053,X_A0_U4_P4_L19_I4_T4
L1,A0,U4,P4,I3,T3,position_fusion,5,74.44981441206912,131.4840575984656,0.5375295766672243,82.85115471727313,138.8862359430275,7.402178344561878,1.0,100.3180803970121,23.195252555776257,107.14174010651512,423.2746227056644,X_A0_U4_P4_L1_I3_T3
L4,A0,U4,P2,I7,T4,position_fusion,5,98.32274617258062,183.96070882220926,3.349277611821037,112.36357990244883,191.34655064695076,7.385841824741516,1.0,47.84142917326845,50.7010847543154,141.96624328841844,176.16844381457707,X_A0_U4_P2_L4_I7_T4
L16,A0,U4,P4,I7,T4,position_fusion,5,74.79691845420865,131.50256465759276,2.3623735323938253,83.13324186061939,138.8862359430275,7.383671285434735,1.0,100.29957333788494,23.35720971283315,109.49772056865022,403.9580874347763,X_A0_U4_P4_L16_I7_T4
L15,A0,U4,P2,I1,T5,position_fusion,5,96.28347771724151,183.9629990573638,1.0871717711246391,110.11041958128195,191.34655064695076,7.383551589586967,1.0,47.8391389381139,50.64022775629503,140.68910229213677,190.30294785150744,X_A0_U4_P2_L15_I1_T5
L17,A0,U4,P2,I8,T5,position_fusion,5,96.54181246193878,183.9690243704228,1.1796695485074937,110.2652980169878,191.34655064695076,7.377526276527948,1.0,47.83311362505488,50.60873283550852,140.9050298670012,190.11797417092194,X_A0_U4_P2_L17_I8_T5
L19,A0,U4,P4,I3,T4,position_fusion,5,74.39348243780128,131.51418807637245,1.8059610350069253,82.25320585158079,138.8862359430275,7.372047866655038,1.0,100.28794991910524,23.274353309475753,108.62423234611092,419.92791377376636,X_A0_U4_P4_L19_I3_T4
L14,A0,U4,P4,I4,T4,position_fusion,5,75.22347870629399,131.51805544352453,0.9219604306560986,83.53973363442967,138.8862359430275,7.3681804995029605,1.0,100.28408255195316,23.249937164159412,110.04812961343002,410.3013815400342,X_A0_U4_P4_L14_I4_T4
L18,A0,U4,P5,I3,T2,position_fusion,5,91.68500000551589,149.36998105107028,2.652390858111121,101.4355010879957,156.73705943320283,7.367078382132547,1.0,82.43215694440741,50.93511609339923,108.62669390804115,286.20203181247865,X_A0_U4_P5_L18_I3_T2
L2,A0,U4,P4,I6,T4,position_fusion,5,75.10753047149353,131.53274016845225,2.9576299872875556,86.31419151909833,138.8862359430275,7.35349577457522,1.0,100.26939782702543,23.37576923181256,112.86073011974614,378.4015685248711,X_A0_U4_P4_L2_I6_T4
L18,A0,U4,P4,I7,T2,position_fusion,5,76.96765453031978,131.5503624117662,5.474701135381889,84.96012353405206,138.8862359430275,7.335873531261294,1.0,100.2517755837115,21.965490003162625,124.70779307732832,385.32520852725867,X_A0_U4_P4_L18_I7_T2
L17,A0,U4,P2,I4,T5,position_fusion,5,96.54290572269578,184.02435647408416,0.24259228909673713,110.64495182281253,191.34655064695076,7.322194172866608,1.0,47.77778152139354,50.83612827357743,141.44391442342564,185.04302385589148,X_A0_U4_P2_L17_I4_T5
L13,A0,U4,P1,I2,T5,position_fusion,5,88.50129278903123,172.26654830602646,1.113498592673449,104.07646793439721,179.58127537090328,7.314727064876808,1.0,59.535589689451214,51.57982871593002,133.2639991519932,252.90042179979736,X_A0_U4_P1_L13_I2_T5
L5,A0,U4,P1,I0,T4,position_fusion,5,88.4669489723519,172.27193925992623,0.6108569876554775,104.61739525936437,179.58127537090328,7.309336110977074,1.0,59.53019873555148,51.524940524177964,133.17823731892818,255.3057679343167,X_A0_U4_P1_L5_I0_T4
L16,A0,U4,P4,I6,T3,position_fusion,5,74.49690832834676,131.58778111352706,1.3039058417158638,82.89215154628266,138.8862359430275,7.298454829500429,1.0,100.21435688195064,23.2110070619621,105.17485879754368,414.5685092682391,X_A0_U4_P4_L16_I6_T3
L8,A0,U4,P1,I1,T4,position_fusion,5,91.62150250458022,172.29327194842313,1.639399826025117,106.74008074545611,179.58127537090328,7.288003422480171,1.0,59.50886604705458,51.56518143791832,135.60763254947784,232.71115769495344,X_A0_U4_P1_L8_I1_T4
L13,A0,U4,P4,I5,T3,position_fusion,5,74.09069202171969,131.61101191466017,1.7385718662145782,82.79710197251464,138.8862359430275,7.275224028367319,1.0,100.19112608081753,23.184239870226424,104.81658415785924,400.723476487917,X_A0_U4_P4_L13_I5_T3
L13,A0,U4,P1,I7,T5,position_fusion,5,88.97866909068416,172.31359673004778,1.0884044948433984,103.9694735744863,179.58127537090328,7.267678640855513,1.0,59.48854126542992,51.547152551934666,132.91985899660736,253.082336816528,X_A0_U4_P1_L13_I7_T5
L18,A0,U4,P2,I4,T5,position_fusion,5,96.64381150332991,184.10501723464614,0.7008357754225499,110.7194173420412,191.34655064695076,7.241533412304608,1.0,47.69712076083154,50.770824415052,141.05954960813125,186.8199677255114,X_A0_U4_P2_L18_I4_T5
L15,A0,U4,P4,I2,T2,position_fusion,5,75.31558023050793,131.64826117740762,5.975674458112824,84.11187781412131,138.8862359430275,7.237974765619856,1.0,100.15387681807006,20.539583011361923,119.47173186647214,291.6216388045819,X_A0_U4_P4_L15_I2_T2
L17,A0,U4,P1,I4,T5,position_fusion,5,88.88466707449126,172.34982879223944,0.7337862356262518,104.6630618437737,179.58127537090328,7.231446578663849,1.0,59.45230920323826,51.60397486901269,133.3041471312677,251.62804693167936,X_A0_U4_P1_L17_I4_T5
L10,A0,U4,P2,I4,T3,position_fusion,5,97.22520625315008,184.11989134075372,1.3848198693664593,112.20837273748593,191.34655064695076,7.22665930619703,1.0,47.68224665472396,50.83162213759629,141.9571237089436,182.904106841805,X_A0_U4_P2_L10_I4_T3
L5,A0,U4,P4,I1,T4,position_fusion,5,75.30185841563957,131.6728623907111,2.4992911930203245,83.67638554773225,138.8862359430275,7.213373552316407,1.0,100.1292756047666,23.417101429585887,113.0829016304734,418.1087385715042,X_A0_U4_P4_L5_I1_T4
L2,A0,U4,P2,I4,T5,position_fusion,5,96.55698951373235,184.14096296539077,1.4069229546171058,110.89433502046045,191.34655064695076,7.205587681560007,1.0,47.66117503008694,50.822767125436926,141.28105751950923,184.2101840438241,X_A0_U4_P2_L2_I4_T5
L10,A0,U4,P1,I7,T4,position_fusion,5,88.89623244754125,172.3826352831531,2.2655710739666737,104.12438377997111,179.58127537090328,7.198640087750192,1.0,59.41950271232461,51.62770253479008,133.6608319003291,247.99109153044884,X_A0_U4_P1_L10_I7_T4
L14,A0,U4,P5,I1,T2,position_fusion,5,93.40222846669121,149.5509581216787,5.7820417568308855,101.62358936515471,156.73705943320283,7.186101311524124,1.0,82.25117987379899,49.2796008287457,111.36895581226736,255.63665468403775,X_A0_U4_P5_L14_I1_T2
L2,A0,U4,P3,I0,T4,position_fusion,5,96.48660412700887,193.0963826136574,1.5183868490650658,114.33276831687427,200.2766290041533,7.180246390495921,1.0,38.70575538182031,52.590084469442175,153.55765372502975,125.76232653136317,X_A0_U4_P3_L2_I0_T4
L4,A0,U4,P1,I4,T4,position_fusion,5,91.19166251910133,172.40276723586427,4.7337741101700495,104.58074823658163,179.58127537090328,7.178508135039005,1.0,59.399370759613404,51.358072371851584,135.09571475833656,252.37493789735294,X_A0_U4_P1_L4_I4_T4
L7,A0,U4,P0,I7,T3,position_fusion,5,104.12995014764526,224.62543732999757,1.3284968930722565,130.52956276470036,231.8021379954777,7.176700665480115,1.0,7.176700665480115,59.07453460833426,170.54942247687785,89.35134772241892,X_A0_U4_P0_L7_I7_T3
L3,A0,U4,P1,I7,T5,position_fusion,5,88.90998799326958,172.45397644938222,0.6253022897614549,105.03139958692638,179.58127537090328,7.12729892152106,1.0,59.34816154609547,51.64421391597175,133.44042056355804,250.8544403482254,X_A0_U4_P1_L3_I7_T5
L16,A0,U4,P4,I8,T3,position_fusion,5,74.91614566112283,131.7766810519692,2.589532439915044,83.09505050287382,138.8862359430275,7.109554891058264,1.0,100.02545694350847,23.268909351334656,106.54811664746641,400.1868207857204,X_A0_U4_P4_L16_I8_T3
L0,A0,U4,P5,I1,T4,position_fusion,5,87.73233910408871,149.6384177599354,0.0,98.61264095825835,156.73705943320283,7.098641673267423,1.0,82.16372023554229,54.30220822232866,105.52471604258974,514.9685644851911,X_A0_U4_P5_L0_I1_T4
L18,A0,U4,P5,I1,T2,position_fusion,5,93.66653803814327,149.6404499440034,4.201452698798891,102.32397719463516,156.73705943320283,7.096609489199437,1.0,82.1616880514743,51.43681537556338,112.48334926872265,338.4851118961932,X_A0_U4_P5_L18_I1_T2
L10,A0,U4,P3,I6,T5,position_fusion,5,96.61964271251652,193.18063921684356,1.1208333624069176,114.27046947259832,200.2766290041533,7.095989787309742,1.0,38.62149877863413,52.600412004694874,153.05634164595207,126.23714063975717,X_A0_U4_P3_L10_I6_T5
L16,A0,U4,P2,I0,T3,position_fusion,5,96.30261596443343,184.25200596350496,0.5382882197840844,111.17192309974503,191.34655064695076,7.094544683445792,1.0,47.55013203197272,50.959678542668215,141.67526235379722,181.73376105977877,X_A0_U4_P2_L16_I0_T3
L0,A0,U4,P5,I4,T3,position_fusion,5,87.74807119803307,149.647118986919,0.0,98.62480755397344,156.73705943320283,7.089940446283833,1.0,82.1550190085587,54.30954172842555,105.70726014087282,515.1813406312108,X_A0_U4_P5_L0_I4_T3
L5,A0,U4,P5,I7,T4,position_fusion,5,89.60279949291257,149.64892286413726,2.7758925918315223,99.92978440303202,156.73705943320283,7.088136569065568,1.0,82.15321513134043,55.28366194860644,108.93332029448588,492.3973232061593,X_A0_U4_P5_L5_I7_T4
L16,A0,U4,P4,I2,T4,position_fusion,5,75.13152516613299,131.7990469124424,2.5610027410884197,83.02232193680982,138.8862359430275,7.087189030585097,1.0,100.0030910830353,23.34506342873067,110.50834067565468,414.1806084292078,X_A0_U4_P4_L16_I2_T4
L14,A0,U4,P4,I8,T3,position_fusion,5,74.61679038387473,131.80857979338512,1.9843212597123043,83.03941433555913,138.8862359430275,7.077656149642377,1.0,99.99355820209259,23.366853875593467,113.79901215204197,430.1927229475303,X_A0_U4_P4_L14_I8_T3
L19,A0,U4,P2,I0,T3,position_fusion,5,96.56878946016161,184.27012211298265,0.8250217983732401,110.85703089969563,191.34655064695076,7.0764285339680955,1.0,47.53201588249503,50.93120516601803,141.5324385026248,183.01476124967974,X_A0_U4_P2_L19_I0_T3
L5,A0,U4,P5,I8,T4,position_fusion,5,89.14513629354977,149.6615187765529,1.197196715482481,98.6572588230961,156.73705943320283,7.075540656649929,1.0,82.1406192189248,54.56327909228365,107.22986912349374,482.8127849013848,X_A0_U4_P5_L5_I8_T4
L3,A0,U4,P4,I6,T3,position_fusion,5,76.08020459340378,131.81782225140662,1.7176385502019773,84.88837698047837,138.8862359430275,7.0684136916208615,1.0,99.98431574407107,23.4014393987896,113.1667016340272,386.2463955790057,X_A0_U4_P4_L3_I6_T3
L4,A0,U4,P1,I3,T3,position_fusion,5,88.33330120208912,172.52200483756855,1.4896591108291415,103.95976480123599,179.58127537090328,7.05927053333474,1.0,59.280133157909155,51.549090227328136,133.52351508176258,250.9266141334666,X_A0_U4_P1_L4_I3_T3
L2,A0,U4,P4,I6,T3,position_fusion,5,75.20874563191903,131.82919473605295,2.7023249359565376,85.64652022441635,138.8862359430275,7.057041206974532,1.0,99.97294325942474,23.511980730854884,114.55392843034372,390.54818757132637,X_A0_U4_P4_L2_I6_T3
L15,A0,U4,P4,I8,T4,position_fusion,5,74.77145916653045,131.8320578079847,2.331612049637696,83.21208542476627,138.8862359430275,7.054178135042781,1.0,99.97008018749298,23.043659428930102,103.82665401667614,426.63621679429696,X_A0_U4_P4_L15_I8_T4
L2,A0,U4,P2,I8,T5,position_fusion,5,96.15267337638082,184.2961347448244,1.1774891939087526,110.44783779602699,191.34655064695076,7.050415902126377,1.0,47.50600325065331,50.63383050416125,140.86721822967462,189.6868656335816,X_A0_U4_P2_L2_I8_T5
L5,A0,U4,P4,I2,T2,position_fusion,5,75.03969298868523,131.8489237350313,7.366803174991292,85.05148681313165,138.8862359430275,7.037312207996197,0.8,99.9532142604464,20.337876100071533,119.62448980190175,312.4164824661418,X_A0_U4_P4_L5_I2_T2
L12,A0,U4,P2,I3,T5,position_fusion,5,96.34627630783714,184.31192482165278,0.5811595428062983,110.66386559160574,191.34655064695076,7.034625825297974,1.0,47.490213173824905,50.89112934968542,141.21996399097426,183.99637361302678,X_A0_U4_P2_L12_I3_T5
L12,A0,U4,P1,I4,T5,position_fusion,5,88.53226435973727,172.55629005055138,1.1833986535115963,104.00221061993037,179.58127537090328,7.0249853203518855,1.0,59.2458479449263,51.57791861130721,133.48807019503522,255.32178777064047,X_A0_U4_P1_L12_I4_T5
L18,A0,U4,P1,I1,T5,position_fusion,5,89.6017490769668,172.56436321506163,1.1341946709253434,104.78754572778811,179.58127537090328,7.016912155841647,1.0,59.23777478041605,51.703278652630544,133.7196590240219,248.24887888978347,X_A0_U4_P1_L18_I1_T5
L14,A0,U4,P4,I5,T3,position_fusion,5,74.64191610364614,131.86938261050028,0.78424358773581,83.73256632438904,138.8862359430275,7.016853332527188,1.0,99.9327553849774,23.229739462283636,110.61265286909104,418.12768653964713,X_A0_U4_P4_L14_I5_T3
L13,A0,U4,P4,I8,T4,position_fusion,5,75.89375968339625,131.8781716487219,5.161458209881147,84.41666796788422,138.8862359430275,7.008064294305592,1.0,99.9239663467558,23.203845953231216,107.41669437613643,408.5814113580357,X_A0_U4_P4_L13_I8_T4
L1,A0,U4,P5,I6,T3,position_fusion,5,87.48511922092125,149.73189077575776,1.2679167617043154,98.41764109520908,156.73705943320283,7.005168657445063,1.0,82.07024721971993,54.23053699324525,102.21937692888412,495.8173719920307,X_A0_U4_P5_L1_I6_T3
L13,A0,U4,P2,I0,T4,position_fusion,5,96.54639379145522,184.34931778820686,1.4321200316863794,111.67707232512359,191.34655064695076,6.997232858743916,1.0,47.45282020727085,50.98026169121591,141.80592061003702,182.2889616203204,X_A0_U4_P2_L13_I0_T4
L14,A0,U4,P0,I0,T5,position_fusion,5,103.8131949261918,224.8054292227062,0.4575902837249248,129.86571320207182,231.8021379954777,6.996708772771507,1.0,6.996708772771507,59.09741093198115,170.24812114598814,88.90873251832102,X_A0_U4_P0_L14_I0_T5
L13,A0,U4,P1,I0,T4,position_fusion,5,88.52362986613365,172.59040792510368,1.363168677658507,105.1552669189354,179.58127537090328,6.990867445799614,1.0,59.21173007037403,51.68385252044682,133.74197093019984,250.04485068765877,X_A0_U4_P1_L13_I0_T4
L17,A0,U4,P4,I5,T3,position_fusion,5,75.41871578054044,131.90465217019448,5.0828263782307435,82.75499069617695,138.8862359430275,6.981583772833,1.0,99.89748582528321,23.41560651685763,111.807218730557,404.642619555574,X_A0_U4_P4_L17_I5_T3
L13,A0,U4,P0,I0,T5,position_fusion,5,103.88742966556302,224.82373334325553,0.5457540285805358,129.9939747983521,231.8021379954777,6.978404652222184,1.0,6.978404652222184,59.13887346276836,170.52323204885369,88.31126446548475,X_A0_U4_P0_L13_I0_T5
L1,A0,U4,P4,I7,T3,position_fusion,5,74.20961986619221,131.90960385281522,1.0902194546357684,83.03779582805444,138.8862359430275,6.976632090212246,1.0,99.89253414266246,23.30699617601015,108.7777770816202,422.6949290110282,X_A0_U4_P4_L1_I7_T3
L13,A0,U4,P2,I1,T5,position_fusion,5,96.58272817546882,184.378308520835,0.49429675644443677,111.13543857018642,191.34655064695076,6.968242126115792,1.0,47.42382947464272,50.81524407920326,141.21159713954302,185.03081495350747,X_A0_U4_P2_L13_I1_T5
L4,A0,U4,P3,I8,T5,position_fusion,5,96.86917120747181,193.3100794298385,2.3951018432263593,113.93694072673068,200.2766290041533,6.966549574314792,1.0,38.49205856563918,52.54041225515998,151.9261470712416,128.94867272088362,X_A0_U4_P3_L4_I8_T5
L10,A0,U4,P2,I1,T4,position_fusion,5,97.21304053275023,184.38502394007514,1.0503734853328028,111.64133040874262,191.34655064695076,6.9615267068756115,1.0,47.41711405540254,50.89198192531019,141.8205024847202,183.39830650213878,X_A0_U4_P2_L10_I1_T4
L5,A0,U4,P4,I4,T3,position_fusion,5,75.04659175698814,131.92517973007085,1.9108158160075326,82.70109492289848,138.8862359430275,6.961056212956652,1.0,99.87695826540686,23.3483532571485,111.14094709181408,411.43680294522994,X_A0_U4_P4_L5_I4_T3
L11,A0,U4,P3,I7,T5,position_fusion,5,96.73577396775617,193.3204826830669,0.6284615923868997,114.48660561062445,200.2766290041533,6.956146321086408,1.0,38.481655312410794,52.60173260128245,153.13491275026212,125.36188873122282,X_A0_U4_P3_L11_I7_T5
L12,A0,U4,P3,I0,T4,position_fusion,5,96.08525581861072,193.33608049031312,1.3330423961920046,113.20624283311813,200.2766290041533,6.940548513840196,1.0,38.466057505164585,52.556090040289256,153.2188174430009,127.55596112808124,X_A0_U4_P3_L12_I0_T4
L11,A0,U4,P1,I7,T3,position_fusion,5,88.25508852576147,172.64080357968442,2.1942390186409217,103.78198802149318,179.58127537090328,6.940471791218874,1.0,59.161334415793284,51.54741599493663,133.70447248896073,247.27318534357906,X_A0_U4_P1_L11_I7_T3
L18,A0,U4,P1,I4,T5,position_fusion,5,88.69808425422028,172.65444986273332,0.8567574772170014,104.61314669522446,179.58127537090328,6.926825508169981,1.0,59.147688132744385,51.57627088397918,133.41369666480045,253.44062254134823,X_A0_U4_P1_L18_I4_T5
L2,A0,U4,P4,I8,T4,position_fusion,5,75.57071587162135,131.964620290615,2.2821884053012247,83.6344721565131,138.8862359430275,6.9216156524124814,1.0,99.83751770486269,23.4783844140939,114.65296008743198,367.2351503247631,X_A0_U4_P4_L2_I8_T4
L16,A0,U4,P4,I1,T4,position_fusion,5,74.89186935798209,131.96770034247066,3.039554413052127,83.38596558037314,138.8862359430275,6.918535600556822,1.0,99.83443765300703,23.378286138006683,112.76388824593451,411.3944580355413,X_A0_U4_P4_L16_I1_T4
L5,A0,U4,P5,I6,T4,position_fusion,5,89.5978117321155,149.82385567375138,1.4660298373638363,99.38682857553326,156.73705943320283,6.913203759451449,1.0,81.97828232172631,54.234004489403524,102.63799036837857,460.71322497759047,X_A0_U4_P5_L5_I6_T4
L17,A0,U4,P5,I5,T2,position_fusion,5,93.4441741437499,149.84935169800366,3.697487075755284,101.31554977185051,156.73705943320283,6.887707735199195,1.0,81.95278629747406,44.92183621003893,111.79457270790851,281.96702336336875,X_A0_U4_P5_L17_I5_T2
L0,A0,U4,P2,I0,T5,position_fusion,5,96.66523493278495,184.48895194655364,0.0,110.7204312813903,191.34655064695076,6.857598700397119,1.0,47.31318604892405,50.8698333848082,141.43289488272288,184.6437306724151,X_A0_U4_P2_L0_I0_T5
L1,A0,U4,P4,I2,T3,position_fusion,5,74.97480589559892,132.04909427840101,1.13632013322691,82.87226839850766,138.8862359430275,6.837141664626472,1.0,99.75304371707668,23.32147067031202,108.94994796127943,419.76684575997734,X_A0_U4_P4_L1_I2_T3
L3,A0,U4,P5,I3,T2,position_fusion,5,91.83176118555014,149.91639972533704,5.062059309533382,101.98493405748378,156.73705943320283,6.8206597078658096,0.8,81.88573827014068,48.710367586262706,115.77236549336305,226.83450554160214,X_A0_U4_P5_L3_I3_T2
L3,A0,U4,P3,I0,T3,position_fusion,5,96.92181133004733,193.46544768398496,1.0455721216188867,114.25662085380684,200.2766290041533,6.811181320168339,1.0,38.336690311492724,52.60297050155069,153.25927151091233,124.91991389250231,X_A0_U4_P3_L3_I0_T3
L13,A0,U4,P4,I4,T3,position_fusion,5,75.4817571410193,132.0779006059251,2.172220299899556,82.92068716363374,138.8862359430275,6.808335337102392,1.0,99.7242373895526,23.46659713326874,112.87667281751139,401.0496483694476,X_A0_U4_P4_L13_I4_T3
L12,A0,U4,P1,I7,T5,position_fusion,5,89.40141027852104,172.77654691713064,0.20614450954038935,105.27270053054914,179.58127537090328,6.80472845377264,1.0,59.02559107834704,51.72618989433439,133.8946356798321,248.7446206733635,X_A0_U4_P1_L12_I7_T5
