layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
v2,T2,static,5,ABCDG,EFH,0,3,upper_heavy,0,1,2,24,28810,24.26614475250244,30.68061351776123,39.16399955749512,71.85046768188477,149.74470901489258,69.01638984680176,126.716788482666
v2,T2,static,5,ABCDH,EFG,0,3,upper_heavy,1,0,2,24,28815,21.43837070465088,27.633784294128418,38.27071189880371,63.55204200744629,799.2135627746566,60.65524673461914,89.50687408447266
v2,T2,static,5,ABCEF,DGH,1,2,upper_heavy,1,1,2,24,28811,39.9121150970459,31.615303993225098,58.18081855773926,84.87935256958008,122.52726974487304,58.551279067993164,91.0759105682373
v2,T2,static,5,ABCEG,DFH,1,2,upper_heavy,0,1,2,24,28810,28.79615879058838,32.59200096130371,43.0764045715332,64.28453254699707,108.89588088989257,30.336864471435547,89.44073486328125
v2,T2,static,5,ABCEH,DFG,1,2,upper_heavy,1,0,2,24,28815,23.415285110473633,27.477014541625977,36.76594924926758,54.77829933166504,99.98739852905273,66.14174461364746,93.1784553527832
v2,T2,static,5,ABCFG,DEH,1,2,upper_heavy,0,1,1,24,28803,34.08065223693848,49.90859794616699,59.39739418029785,95.68201065063477,142.36118850708004,52.40536308288574,158.16854858398438
v2,T2,static,5,ABCFH,DEG,1,2,upper_heavy,1,0,1,24,28808,36.570295333862305,40.00266075134277,64.67123031616211,88.9765625,131.93336524963377,49.74579620361328,90.42218399047852
v2,T2,static,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,24,28805,32.52316856384277,33.24935722351074,52.12747383117676,66.62297058105469,126.71465644836425,47.81670379638672,123.69836292266791
v2,T2,static,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,24,28812,28.750646591186523,30.868303298950195,52.543190002441406,74.87566757202148,125.95589447021483,63.62013816833496,108.39898681640625
v2,T2,static,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,24,28814,27.83020782470703,36.438167572021484,35.924970626831055,63.848350524902344,109.6805568695068,60.167484283447266,99.13221740722655
v2,T2,static,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,24,28817,22.098793983459473,28.48211669921875,33.771671295166016,50.225196838378906,99.79881057739253,57.459211349487305,90.54187831878662
v2,T2,static,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,24,28808,50.41353797912598,71.68349838256836,66.28062438964844,112.4023551940918,187.11353912353513,69.64106369018555,154.4461212158203
v2,T2,static,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,24,28811,26.467398643493652,36.097965240478516,51.51031494140625,76.30976104736328,108.53700790405273,50.33159065246582,97.62657928466797
v2,T2,static,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,24,28811,38.973459243774414,42.420942306518555,39.01908493041992,93.26834487915039,181.46548843383778,50.49768257141113,102.4967113494873
v2,T2,static,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,24,28810,30.960274696350098,59.12224769592285,79.75882720947266,110.3341064453125,168.14687728881836,57.87789726257324,134.9532699584961
v2,T2,static,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,24,28813,32.92764472961426,42.24264907836914,67.38375854492188,89.15796661376953,151.28079452514643,57.08696365356445,101.29037857055664
v2,T2,static,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,24,28811,30.852012634277344,40.306406021118164,57.158817291259766,89.73017120361328,134.20819740295408,50.27267074584961,122.14863815307618
v2,T2,static,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,24,28807,38.41629600524902,93.9578857421875,95.59960556030273,151.5043716430664,230.81681365966784,49.03929328918457,140.73745040893556
v2,T2,static,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,24,28811,35.14594841003418,49.10445785522461,48.356101989746094,87.54034423828125,137.23144111633297,64.5079231262207,107.0343786239624
v2,T2,static,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,24,28809,26.49368667602539,34.649803161621094,53.18460655212402,76.88591003417969,145.0278999328612,31.968083381652832,88.25448608398438
v2,T2,static,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,24,28815,23.47805118560791,29.105709075927734,36.73530387878418,57.23182678222656,106.33217468261715,64.66079330444336,90.2675552368164
v2,T2,static,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,24,28802,43.285888671875,58.59390449523926,77.11078643798828,105.55221557617188,582.0141929626456,69.25111389160156,154.1422119140625
v2,T2,static,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,24,28808,34.76937294006348,42.496158599853516,50.86298751831055,79.9181022644043,118.49054450988767,63.25021553039551,103.07907447814941
v2,T2,static,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,24,28804,30.38771915435791,31.437199592590332,56.34653091430664,74.9655876159668,141.5507675170898,59.34177017211914,137.23745346069336
v2,T2,static,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,24,28804,66.5128402709961,85.4256477355957,51.920942306518555,124.57802200317383,181.33011703491206,39.163700103759766,113.26442050933834
v2,T2,static,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,24,28810,45.29634094238281,50.17932891845703,55.650686264038086,84.19639587402344,151.52930145263667,52.88586616516113,95.35102844238281
v2,T2,static,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,24,28804,44.264923095703125,46.71285057067871,39.687435150146484,78.91797637939453,157.7919067382812,34.99736022949219,86.64380645751953
v2,T2,static,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,24,28799,41.967777252197266,59.29082679748535,64.73579788208008,97.36896896362305,183.73396682739255,49.05875110626221,162.28022041320799
v2,T2,static,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,24,28809,44.82009315490723,55.277448654174805,77.8144416809082,117.21185684204102,185.8019287109375,67.3433837890625,141.51041412353516
v2,T2,static,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,24,28813,36.86416053771973,37.50671195983887,60.92056465148926,89.75008773803711,140.79076385498047,69.56771087646484,111.93977737426758
v2,T2,static,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,24,28810,38.617408752441406,34.83443069458008,62.27229118347168,79.99941635131836,142.80679092407223,61.50118446350098,115.05806007385254
v2,T2,static,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,24,28806,56.30152893066406,63.17435646057129,81.4609489440918,127.34854507446289,190.5470085144043,67.45450019836426,162.9836654663086
v2,T2,static,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,24,28808,40.56394958496094,57.41736030578613,69.86151885986328,112.60060119628906,354.1288825988766,52.16524887084961,156.98485565185547
v2,T2,static,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,24,28811,35.4546012878418,30.29184341430664,64.27215766906738,84.08510208129883,120.62508888244628,71.2015609741211,114.51820373535156
v2,T2,static,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,24,28811,27.499011039733887,31.437615394592285,48.026634216308594,60.255836486816406,109.05449714660644,57.466957092285156,110.31553802490231
v2,T2,static,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,24,28816,23.00383186340332,26.46310329437256,35.78424072265625,53.084686279296875,85.3261848449707,62.28893566131592,90.18397884368895
v2,T2,static,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,24,28804,46.369089126586914,65.69108581542969,74.84159088134766,112.57640838623047,176.00899581909178,74.01778793334961,152.1688552856445
v2,T2,static,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,24,28809,32.33331871032715,36.862810134887695,63.045392990112305,84.15398025512695,124.52175064086914,46.47103500366211,92.35111236572266
v2,T2,static,5,BCDGH,AEF,1,2,upper_heavy,0,0,1,24,28807,46.467519760131836,52.19450569152832,52.520835876464844,98.98981475830078,150.48366851806637,61.42876625061035,126.2973842620849
v2,T2,static,5,BCEFG,ADH,2,1,lower_heavy,0,1,1,24,28806,37.952911376953125,45.25222587585449,72.55480194091797,99.88124084472656,157.08686523437498,48.64200210571289,132.576424407959
v2,T2,static,5,BCEFH,ADG,2,1,lower_heavy,1,0,1,24,28811,46.82228088378906,34.84878730773926,90.71847534179688,117.98655319213867,206.12407302856434,58.017446517944336,90.4472499847412
v2,T2,static,5,BCEGH,ADF,2,1,lower_heavy,0,0,1,24,28807,46.927154541015625,31.359658241271973,71.8883171081543,87.77706527709961,204.29081802368154,49.64994239807129,101.6077896118154
v2,T2,static,5,BCFGH,ADE,2,1,lower_heavy,0,0,0,24,28802,43.43966484069824,54.197235107421875,79.74187469482422,109.12409973144531,186.5620208740234,55.345120429992676,138.5302864074707
v2,T2,static,5,BDEFG,ACH,2,1,lower_heavy,0,1,1,24,28811,41.51215362548828,60.94948387145996,61.63900184631348,91.0947380065918,148.41134338378905,60.366140365600586,134.83741722106924
v2,T2,static,5,BDEFH,ACG,2,1,lower_heavy,1,0,1,24,28814,36.705984115600586,35.67627143859863,60.87106513977051,81.36801147460938,131.24691238403318,54.39314079284668,98.60660018920893
v2,T2,static,5,BDEGH,ACF,2,1,lower_heavy,0,0,1,24,28813,46.90028381347656,48.500267028808594,45.13187217712402,82.29283142089844,150.95478515625,45.36857318878174,91.5486476898193
v2,T2,static,5,BDFGH,ACE,2,1,lower_heavy,0,0,0,24,28809,74.5129280090332,99.59112930297852,53.06954574584961,140.9812240600586,189.61419372558592,45.84177589416504,103.77162551879883
v2,T2,static,5,BEFGH,ACD,3,0,lower_heavy,0,0,0,24,28811,41.086116790771484,58.39683723449707,78.96900939941406,112.32027435302734,219.2383605957031,43.789565086364746,141.61079025268555
v2,T2,static,5,CDEFG,ABH,2,1,lower_heavy,0,1,1,24,28805,40.41479682922363,81.8798828125,99.04901123046875,141.72269439697266,286.60668563842756,66.38182830810547,142.04299774169922
v2,T2,static,5,CDEFH,ABG,2,1,lower_heavy,1,0,1,24,28811,37.45541000366211,46.91106986999512,82.17596817016602,103.70426940917969,218.22087326049788,63.77237510681152,112.5904769897461
v2,T2,static,5,CDEGH,ABF,2,1,lower_heavy,0,0,1,24,28806,30.957907676696777,43.12391471862793,66.61458969116211,84.7570686340332,133.49495964050288,65.84883880615234,118.59676971435547
v2,T2,static,5,CDFGH,ABE,2,1,lower_heavy,0,0,0,24,28801,43.67888259887695,61.66444206237793,76.92911529541016,113.34988021850586,202.27097549438474,75.14866638183594,152.02592620849617
v2,T2,static,5,CEFGH,ABD,3,0,lower_heavy,0,0,0,24,28803,41.61870574951172,52.87253189086914,68.46626281738281,98.96297836303711,174.70246810913085,48.65447807312012,134.10331535339355
v2,T2,static,5,DEFGH,ABC,3,0,lower_heavy,0,0,0,24,28810,43.75974655151367,68.2713623046875,79.24658203125,118.23543167114258,297.3915969848631,68.61215209960938,158.02070007324215
v2,T2,static,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,24,28635,18.85940933227539,23.892603874206543,28.405248641967773,46.26612663269043,241.32455596923825,49.3968391418457,93.850475692749
v2,T2,static,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,24,28639,23.116960525512695,28.17709445953369,31.618061065673828,50.49076271057129,67.49972496032714,22.584303855895996,46.47918987274169
v2,T2,static,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,24,28391,39.90351676940918,42.40853500366211,67.83386993408203,100.03482055664062,139.51642074584962,32.50478553771973,69.3301740646362
v2,T2,static,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,24,27395,27.066478729248047,35.51935005187988,49.791805267333984,96.51501846313477,144.38738708496095,21.93006992340088,54.41195125579826
v2,T2,static,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,24,28152,22.46407127380371,27.203572273254395,34.4656867980957,53.296865463256836,83.8635356903076,27.656278610229492,56.074125862121576
v2,T2,static,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,24,28669,21.729249000549316,25.867730140686035,29.780099868774414,46.568769454956055,70.45090351104734,44.973565101623535,71.09732189178466
v2,T2,static,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,24,28420,30.809908866882324,30.769014358520508,63.09884262084961,79.62816619873047,145.22230682373046,35.86469841003418,76.37994899749754
v2,T2,static,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,24,27421,38.37132263183594,48.15231704711914,37.37377166748047,91.00201416015625,193.89357147216796,36.57854747772217,83.333913230896
v2,T2,static,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,24,28180,23.506035804748535,30.31220531463623,35.115318298339844,58.441795349121094,104.17836380004877,15.050220489501953,39.922434902191156
v2,T2,static,4,ABEF,CDGH,2,2,balanced,1,1,2,24,28422,31.050562858581543,46.512338638305664,80.8858757019043,108.30364227294922,166.71218948364256,46.50682258605957,91.48032550811767
v2,T2,static,4,ABEG,CDFH,2,2,balanced,0,1,2,24,27425,32.31417465209961,50.38103103637695,60.658203125,95.94953918457031,163.42538375854485,25.743975162506104,61.1473964691162
v2,T2,static,4,ABEH,CDFG,2,2,balanced,1,0,2,24,28184,22.254131317138672,31.37954044342041,41.23600959777832,58.87671661376953,104.57594757080078,43.6068000793457,72.37022819519042
v2,T2,static,4,ABFG,CDEH,2,2,balanced,0,1,1,24,27174,41.07179641723633,98.28831100463867,107.77289962768555,152.47674560546875,245.90187454223624,43.092637062072754,118.24707698822023
v2,T2,static,4,ABFH,CDEG,2,2,balanced,1,0,1,24,27933,37.4067325592041,64.62132263183594,88.96571350097656,114.58514404296875,204.82404174804685,23.009048461914062,60.386886978149406
v2,T2,static,4,ABGH,CDEF,2,2,balanced,0,0,1,24,26938,29.885361671447754,69.36620330810547,68.98045349121094,105.70337295532227,377.41179962158174,29.34896230697632,111.91453399658202
v2,T2,static,4,ACDE,BFGH,1,3,upper_heavy,1,1,3,24,28647,22.576346397399902,28.294424057006836,34.18018341064453,51.040483474731445,69.78788032531737,27.678565979003906,52.03900051116942
v2,T2,static,4,ACDF,BEGH,1,3,upper_heavy,1,1,2,24,28399,36.41904258728027,45.660953521728516,78.65734100341797,102.88761520385742,193.64373016357416,45.0840368270874,90.72372608184813
v2,T2,static,4,ACDG,BEFH,1,3,upper_heavy,0,1,2,24,27404,28.80043888092041,36.199371337890625,89.37638473510742,102.1364517211914,180.2674591064453,25.869162559509277,63.24978227615351
v2,T2,static,4,ACDH,BEFG,1,3,upper_heavy,1,0,2,24,28160,21.749966621398926,26.198232650756836,32.76333999633789,52.33538627624512,99.23801193237301,41.20175361633301,70.64503593444823
v2,T2,static,4,ACEF,BDGH,2,2,balanced,1,1,2,24,28401,63.52620315551758,74.13464736938477,36.24860191345215,102.75445556640625,140.39618835449218,30.628467559814453,63.91482563018801
v2,T2,static,4,ACEG,BDFH,2,2,balanced,0,1,2,24,27408,116.41244888305664,160.63817596435547,59.13519287109375,208.43043518066406,371.7324020385741,29.88691759109497,95.09527931213373
v2,T2,static,4,ACEH,BDFG,2,2,balanced,1,0,2,24,28164,29.894710540771484,36.64241981506348,32.13336658477783,58.42882537841797,130.46546707153308,23.794631004333496,53.26873168945312
v2,T2,static,4,ACFG,BDEH,2,2,balanced,0,1,1,24,27158,66.4847412109375,112.46562576293945,64.13638687133789,160.0655288696289,353.948922729492,25.970895290374756,87.56827087402343
v2,T2,static,4,ACFH,BDEG,2,2,balanced,1,0,1,24,27914,42.69422149658203,54.90068817138672,61.21646690368652,92.97625732421875,136.7154762268066,29.876391410827637,71.44622669219967
v2,T2,static,4,ACGH,BDEF,2,2,balanced,0,0,1,24,26923,65.62294578552246,57.69919776916504,63.619394302368164,109.27886199951172,755.0983535766588,23.845415592193604,70.35347557067868
v2,T2,static,4,ADEF,BCGH,2,2,balanced,1,1,2,24,28430,56.77364921569824,45.36160469055176,77.59302139282227,114.16082382202148,160.64026794433593,63.063679695129395,113.88667049407954
v2,T2,static,4,ADEG,BCFH,2,2,balanced,0,1,2,24,27434,43.49656295776367,43.968379974365234,73.68437957763672,106.5963134765625,154.9635154724121,24.819115161895752,59.10091009140015
v2,T2,static,4,ADEH,BCFG,2,2,balanced,1,0,2,24,28192,27.629517555236816,27.764938354492188,43.26109504699707,59.13142776489258,159.99536895751936,42.99308776855469,69.170241355896
v2,T2,static,4,ADFG,BCEH,2,2,balanced,0,1,1,24,27183,48.78479766845703,66.18584823608398,76.02645492553711,131.0937271118164,403.12772521972647,38.90345287322998,133.7724178314209
v2,T2,static,4,ADFH,BCEG,2,2,balanced,1,0,1,24,27941,49.34563446044922,45.649112701416016,80.67385482788086,112.23542785644531,176.4826110839843,43.553361892700195,94.83225708007811
v2,T2,static,4,ADGH,BCEF,2,2,balanced,0,0,1,24,26947,60.76584243774414,47.378156661987305,70.44263076782227,113.60725784301758,171.0129707336425,35.196550369262695,106.56938724517822
v2,T2,static,4,AEFG,BCDH,3,1,lower_heavy,0,1,1,24,27185,69.16743087768555,108.96250534057617,72.79891586303711,147.6802215576172,189.51242370605468,29.330678462982178,74.37014579772924
v2,T2,static,4,AEFH,BCDG,3,1,lower_heavy,1,0,1,24,27943,47.30616760253906,51.155128479003906,71.30941390991211,105.07819366455078,171.06028900146484,37.0447940826416,91.04431838989254
v2,T2,static,4,AEGH,BCDF,3,1,lower_heavy,0,0,1,24,26951,65.68093490600586,46.50360298156738,69.70259475708008,116.67625427246094,195.34905090332026,20.668394565582275,68.9965781211849
v2,T2,static,4,AFGH,BCDE,3,1,lower_heavy,0,0,0,24,26698,54.73137092590332,87.32674789428711,91.47823715209961,130.12725067138672,381.0018440246579,33.63237380981445,112.48554325103763
v2,T2,static,4,BCDE,AFGH,1,3,upper_heavy,1,1,3,24,28668,21.804031372070312,24.99994945526123,33.493629455566406,48.64878845214844,80.84159431457518,36.16871452331543,60.39145984649658
v2,T2,static,4,BCDF,AEGH,1,3,upper_heavy,1,1,2,24,28420,32.85031986236572,35.58073616027832,82.69922256469727,102.18465805053711,146.62960891723628,38.91671657562256,81.6821668624878
v2,T2,static,4,BCDG,AEFH,1,3,upper_heavy,0,1,2,24,27423,54.22443962097168,60.6671085357666,58.00992012023926,108.13319396972656,156.58982772827147,48.67841911315918,115.28044853210449
v2,T2,static,4,BCDH,AEFG,1,3,upper_heavy,1,0,2,24,28180,26.70457363128662,29.47971248626709,41.77524185180664,57.35857009887695,121.32601852416983,18.287837505340576,44.30375747680662
v2,T2,static,4,BCEF,ADGH,2,2,balanced,1,1,2,24,28422,48.15668869018555,32.98370552062988,94.30136108398438,117.09723663330078,195.40287475585927,39.27810478210449,77.38648834228515
v2,T2,static,4,BCEG,ADFH,2,2,balanced,0,1,2,24,27427,54.071311950683594,42.120140075683594,97.41747283935547,118.55060958862305,192.25786514282223,18.946348190307617,52.78994474411009
v2,T2,static,4,BCEH,ADFG,2,2,balanced,1,0,2,24,28184,36.514801025390625,27.961390495300293,61.83333396911621,75.24333572387695,574.7229904174802,44.68228721618652,76.29650688171387
v2,T2,static,4,BCFG,ADEH,2,2,balanced,0,1,1,24,27177,41.363874435424805,57.958984375,78.8315658569336,103.27191162109375,181.96245498657223,44.473087310791016,124.53300323486326
v2,T2,static,4,BCFH,ADEG,2,2,balanced,1,0,1,24,27934,52.891082763671875,41.15694046020508,89.2662239074707,112.74454498291016,182.03923339843743,29.185611248016357,68.82528038024904
v2,T2,static,4,BCGH,ADEF,2,2,balanced,0,0,1,24,26941,57.562095642089844,33.67653274536133,98.07426834106445,118.49459075927734,188.91233978271484,34.213504791259766,81.59836635589596
v2,T2,static,4,BDEF,ACGH,2,2,balanced,1,1,2,24,28451,46.39372444152832,39.83657264709473,70.19169998168945,91.34167861938477,177.88005065917966,39.61943817138672,80.95757026672364
v2,T2,static,4,BDEG,ACFH,2,2,balanced,0,1,2,24,27453,46.15621757507324,52.31533241271973,52.94955825805664,93.51522827148438,119.7255172729492,33.78126811981201,72.06527309417721
v2,T2,static,4,BDEH,ACFG,2,2,balanced,1,0,2,24,28212,23.823920249938965,28.64503002166748,36.38307762145996,49.55912399291992,153.05062179565425,16.38310718536377,43.29275836944581
