L,A,U,P,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,legacy_xz_p95_mean,legacy_yvertical_p95_mean,sameP_uwb_p95_mean,sameP_delta_p95_mean,sameP_improved_seed_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,accuracy_rank,rescue_rank
L16,A0,U4,P1,I3,T3,position_fusion,5,84.77126937505975,162.1689131518548,1.5782317738245355,98.19942675311127,125.00475759917352,118.34736300832614,179.58127537090328,17.412362219048482,1.0,69.63322484362288,50.46507829929267,128.40748380836905,285.75058953499394,L16 ICM-45686,X_A0_U4_P1_L16_I3_T3,328,310
L16,A0,U4,P1,I1,T3,position_fusion,5,85.53423305602959,162.24348247503661,1.2724544161911469,99.64117850010268,125.86978442396894,118.43444100946165,179.58127537090328,17.33779289586666,1.0,69.55865552044106,50.68190667164309,130.37869528662242,283.46379760800335,L16 ICM-45686,X_A0_U4_P1_L16_I1_T3,329,312
L20,A0,U4,P1,I1,T3,position_fusion,5,86.22621969120542,162.32438026161924,1.1469402206145123,98.86337114970209,125.04512854262043,118.12856982765705,179.58127537090328,17.256895109284038,1.0,69.47775773385845,50.57686250388001,129.28003935796505,281.7743356580545,L20 Xsens MTi-3,X_A0_U4_P1_L20_I1_T3,330,314
L20,A0,U4,P2,I8,T4,position_fusion,5,91.09781696613192,162.327431001561,1.9815792875883447,101.72447413572732,124.50026582288058,121.45018061213928,191.34655064695076,29.019119645389782,1.0,69.47470699391673,45.70306513477075,131.12169583448866,260.9234758346724,L20 Xsens MTi-3,X_A0_U4_P2_L20_I8_T4,331,173
L2,A0,U4,P1,I8,T2,position_fusion,5,92.38528516937454,162.35801415361647,2.438463870683557,101.93654068205963,129.57741614574348,118.98155550131644,179.58127537090328,17.223261217286797,1.0,69.44412384186121,43.36142646072957,133.6211525345869,173.22193533347635,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I8_T2,332,315
L16,A0,U4,P1,I2,T3,position_fusion,5,85.84922449945955,162.5211346582454,2.427839905280397,99.41792031846,126.36189050590993,118.9625246318615,179.58127537090328,17.060140712657898,1.0,69.2810033372323,50.64072291386643,130.07899605885746,285.5513132364639,L16 ICM-45686,X_A0_U4_P1_L16_I2_T3,333,319
L2,A0,U4,P3,I5,T2,position_fusion,5,93.18645729256204,162.53215489763323,7.022613804525656,103.32034190910954,128.3560970349971,115.25319859562276,200.2766290041533,37.74447410652006,1.0,69.26998309784445,42.742689800467346,141.6891932203372,267.64383955126084,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I5_T2,334,126
L20,A0,U4,P1,I7,T3,position_fusion,5,85.69252401002484,162.57992064585216,1.0421781718642036,99.15150036291212,125.74002249165088,117.73260316905798,179.58127537090328,17.001354725051137,1.0,69.22221734962554,50.514755986105015,128.90141649836374,290.93844162168034,L20 Xsens MTi-3,X_A0_U4_P1_L20_I7_T3,335,320
L2,A0,U4,P5,I5,T2,position_fusion,5,99.35146948370945,162.80226081447762,10.001577813707474,107.25482583238167,130.00440076069762,114.79373645220419,156.73705943320283,-6.065201381274795,0.2,68.99987718100007,43.99154508426258,121.23129523748344,239.6573653150514,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I5_T2,336,637
L2,A0,U4,P1,I6,T3,position_fusion,5,86.22334367084565,163.28194310693033,2.6741723149921883,99.65327407609072,125.33791079530685,121.12044479756632,179.58127537090328,16.29933226397295,1.0,68.52019488854737,50.674892930661805,130.85151305413285,273.3871442414922,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I6_T3,337,329
L20,A0,U4,P3,I8,T3,position_fusion,5,87.59120238222283,163.328742453298,1.4089027826960363,99.29490386983991,128.59140278802053,121.15980554361622,200.2766290041533,36.94788655085532,1.0,68.4733955421797,50.33937589701706,139.78711857834782,233.9449990180151,L20 Xsens MTi-3,X_A0_U4_P3_L20_I8_T3,338,128
L2,A0,U4,P1,I6,T2,position_fusion,5,92.85142932709071,163.33892285092247,3.451199878484555,104.01903169989689,125.45171235535952,121.72445693004643,179.58127537090328,16.24235251998082,1.0,68.46321514455522,42.90221343728255,137.80935185462448,202.89328387236324,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I6_T2,339,331
L16,A0,U4,P1,I5,T5,position_fusion,5,86.54234686205248,163.36356775317603,0.6879937750009836,100.26888831776333,126.89069553816014,118.16562474421237,179.58127537090328,16.21770761772725,1.0,68.43857024230167,50.83849839550621,130.9730847071828,279.3097400266064,L16 ICM-45686,X_A0_U4_P1_L16_I5_T5,340,333
L16,A0,U4,P3,I6,T3,position_fusion,5,88.88305891054829,163.37908837906028,1.0804985813612542,99.71949405904051,129.2936488673667,121.6705088598892,200.2766290041533,36.89754062509304,1.0,68.42304961641743,50.27181875757175,139.37112863868742,235.35717276661245,L16 ICM-45686,X_A0_U4_P3_L16_I6_T3,341,129
L2,A0,U4,P5,I4,T2,position_fusion,5,99.82230098977682,163.5784603102056,6.640828948515032,109.06030124439317,125.61730418706227,116.16573759435468,156.73705943320283,-6.841400877002769,0.2,68.2236776852721,49.57179902451705,120.58676754959387,163.40024821847857,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I4_T2,342,639
L20,A0,U4,P1,I5,T5,position_fusion,5,86.4389310269272,163.60514441649346,1.0375333094773067,99.85267271437493,126.87693906707118,119.30987523415638,179.58127537090328,15.97613095440983,1.0,68.19699357898423,50.78719966126435,130.69197236688004,280.70124529016414,L20 Xsens MTi-3,X_A0_U4_P1_L20_I5_T5,343,337
L2,A0,U4,P1,I4,T4,position_fusion,5,86.1488024925787,163.66395598337522,4.2538278436707495,99.7487034631433,125.43014252300532,122.71738055368856,179.58127537090328,15.917319387528078,1.0,68.13818201210249,50.5824596280933,131.1897938656177,271.71641430427405,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I4_T4,344,341
L16,A0,U4,P1,I7,T3,position_fusion,5,85.7409361855438,163.69157927891857,2.099723412408571,99.70010055906884,126.49537828933235,118.63282337712317,179.58127537090328,15.889696091984723,1.0,68.11055871655913,50.60106798530031,130.20573014095842,283.2648213280253,L16 ICM-45686,X_A0_U4_P1_L16_I7_T3,345,342
L20,A0,U4,P2,I5,T3,position_fusion,5,91.63709154027138,163.8454395329771,1.728913688632305,102.2930030625326,124.39208709341904,121.40893849207423,191.34655064695076,27.501111113973643,1.0,67.95669846250057,45.89124679787024,131.42860117121606,259.4192093009363,L20 Xsens MTi-3,X_A0_U4_P2_L20_I5_T3,346,184
L16,A0,U4,P2,I6,T4,position_fusion,5,90.96644940794963,163.8695734995687,1.3326477797919611,102.41293491867702,126.40494307788076,122.19681926807127,191.34655064695076,27.47697714738207,1.0,67.932564495909,45.54362497522395,130.64243773330892,261.2776058162288,L16 ICM-45686,X_A0_U4_P2_L16_I6_T4,347,185
L2,A0,U4,P3,I8,T2,position_fusion,5,92.9247786975935,163.87100553159053,1.0642514808639407,102.77450435710232,133.03109108560443,118.25306782011876,200.2766290041533,36.40562347256279,1.0,67.93113246388717,45.13032457781949,140.5357904147467,166.2077430478235,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I8_T2,348,131
L2,A0,U4,P2,I8,T2,position_fusion,5,96.10982086898915,163.92634522336428,3.1966713207806867,104.7612750187993,136.38905240023314,118.50251225841438,191.34655064695076,27.42020542358649,1.0,67.87579277211343,36.30805074537826,135.58324745024723,157.48150940638033,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I8_T2,349,187
L2,A0,U4,P1,I4,T2,position_fusion,5,91.5709761858042,164.05322435624416,9.391093365424322,102.89020077827938,126.31330956867168,121.79019921396316,179.58127537090328,15.528051014659116,1.0,67.74891363923352,45.04132128530716,135.71323641828513,207.9400117894369,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I4_T2,350,347
L20,A0,U4,P3,I3,T4,position_fusion,5,88.2332235819095,164.24086517343105,1.864605283980283,100.57835983902957,128.06672290190073,122.22234536813687,200.2766290041533,36.035763830722246,1.0,67.56127282204663,50.32427991519462,139.86406460350182,233.34431698852717,L20 Xsens MTi-3,X_A0_U4_P3_L20_I3_T4,351,133
L2,A0,U4,P1,I3,T4,position_fusion,5,86.33166512624976,164.2701782166427,1.5020631882644655,101.93183797814528,126.60923757199343,122.9695565862198,179.58127537090328,15.311097154260597,1.0,67.531959778835,50.80215952760549,131.3614359327548,281.97645512560393,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I3_T4,352,350
L16,A0,U4,P2,I5,T3,position_fusion,5,91.20671240982175,164.29436824116533,1.1601453486551832,102.08541619038108,124.44097840033862,122.5552866107987,191.34655064695076,27.052182405785437,1.0,67.50776975431236,46.16236836335653,131.56166663599868,257.3066251492025,L16 ICM-45686,X_A0_U4_P2_L16_I5_T3,353,190
L16,A0,U4,P2,I8,T4,position_fusion,5,91.29794276808408,164.51368799823803,1.746958296060077,102.70234613947389,124.80110284427413,122.39964076327037,191.34655064695076,26.832862648712727,1.0,67.28844999723967,45.979775514361435,132.2715268708602,249.22906920449267,L16 ICM-45686,X_A0_U4_P2_L16_I8_T4,354,192
L2,A0,U4,P3,I5,T4,position_fusion,5,88.61203873597944,164.6445378232501,3.5374620796915393,100.15579299316796,127.59130197529831,125.53965275415196,200.2766290041533,35.63209118090321,1.0,67.1576001722276,50.2112435512734,141.13028998166607,232.01447277051702,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I5_T4,355,134
L20,A0,U4,P2,I0,T2,position_fusion,5,91.65605146685111,164.6547036183868,2.2011361289035154,102.81717699223887,127.8616840403985,122.7735141972546,191.34655064695076,26.69184702856395,1.0,67.14743437709089,46.00051441421567,131.95425992656595,256.1921516597755,L20 Xsens MTi-3,X_A0_U4_P2_L20_I0_T2,356,194
L20,A0,U4,P3,I7,T4,position_fusion,5,88.69526470655192,164.73274284542873,0.602817443841377,100.6387821639099,129.11203660407176,121.80778011734739,200.2766290041533,35.54388615872459,1.0,67.06939515004896,50.486373786255754,140.74198811056732,229.86779536370233,L20 Xsens MTi-3,X_A0_U4_P3_L20_I7_T4,357,135
L16,A0,U4,P3,I3,T4,position_fusion,5,88.57305454735857,164.7443453198304,1.1604474256009607,99.27779381299551,128.3048992851076,122.54613367475834,200.2766290041533,35.53228368432292,1.0,67.0577926756473,50.431683867298354,140.67561048311748,226.6193078257861,L16 ICM-45686,X_A0_U4_P3_L16_I3_T4,358,136
L16,A0,U4,P3,I8,T3,position_fusion,5,88.51593804153958,164.9415932000067,1.0571025889957049,100.62813539196301,127.92617078523412,122.02197653284516,200.2766290041533,35.335035804146585,1.0,66.86054479547097,50.41670204397095,140.70592714735,225.8154222825994,L16 ICM-45686,X_A0_U4_P3_L16_I8_T3,359,137
L20,A0,U4,P3,I2,T4,position_fusion,5,88.37191026924407,165.01409656610784,0.5764495989581829,100.74084299791723,128.66115119271586,121.89350982015412,200.2766290041533,35.26253243804547,1.0,66.78804142936985,50.53243747691461,140.70043286788672,224.75525634767195,L20 Xsens MTi-3,X_A0_U4_P3_L20_I2_T4,360,138
L2,A0,U4,P2,I3,T2,position_fusion,5,93.57450491875444,165.06355577331513,2.581521327570988,104.3822083213064,127.77382786953713,120.92770769015684,191.34655064695076,26.282994873635637,1.0,66.73858222216256,39.769410280135105,140.01712199861396,301.30465231191585,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I3_T2,361,198
L2,A0,U4,P1,I8,T3,position_fusion,5,86.78713740541014,165.08439442525622,2.0650889898802753,100.99546957163973,126.65206541435592,120.69617602124644,179.58127537090328,14.49688094564704,1.0,66.71774357022146,50.784198624921835,132.29281185490663,269.2644585194615,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I8_T3,362,356
L16,A0,U4,P2,I0,T2,position_fusion,5,92.35538807422196,165.31263684453953,2.8403640881807486,103.69254908475928,126.6972398904325,123.29811369177114,191.34655064695076,26.033913802411245,1.0,66.48950115093818,46.460762466244674,136.70580690314227,237.57335104426093,L16 ICM-45686,X_A0_U4_P2_L16_I0_T2,363,203
L2,A0,U4,P3,I6,T2,position_fusion,5,94.08750187782681,165.66451578289366,3.8322940925659474,104.76609241982915,127.41204472128193,121.81685952142004,200.2766290041533,34.612113221259655,1.0,66.13762221258403,44.398755350453406,140.71151535598955,182.9118106632111,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I6_T2,364,141
L20,A0,U4,P1,I6,T5,position_fusion,5,86.72815905427207,165.72683510367835,0.6164507649777247,100.6032318103711,128.05927372551665,120.01423765697821,179.58127537090328,13.854440267224925,1.0,66.07530289179934,50.99163473145491,132.09535446076444,276.28036491109077,L20 Xsens MTi-3,X_A0_U4_P1_L20_I6_T5,365,363
L2,A0,U4,P1,I4,T3,position_fusion,5,86.6329762256032,165.73839901987756,3.5260302370510876,100.94843776883634,126.9504631167234,124.78959407066502,179.58127537090328,13.842876351025733,1.0,66.06373897560015,50.939947003677474,132.75396123289815,266.8291820118388,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I4_T3,366,364
L16,A0,U4,P3,I7,T4,position_fusion,5,88.01595959795472,165.7418223335255,1.8226353134156221,101.27506028499116,129.9626361454635,122.70635816895397,200.2766290041533,34.53480667062779,1.0,66.06031566195217,50.591612895958704,141.20400714268908,220.95036270713473,L16 ICM-45686,X_A0_U4_P3_L16_I7_T4,367,142
L20,A0,U4,P3,I4,T3,position_fusion,5,88.39315777951262,166.26092262547172,1.4618757516228973,100.16973148120617,130.0489955546946,123.58023029832123,200.2766290041533,34.01570637868159,1.0,65.54121537000597,50.59744977773444,141.28297808198826,224.39001324385703,L20 Xsens MTi-3,X_A0_U4_P3_L20_I4_T3,368,143
L20,A0,U4,P3,I1,T4,position_fusion,5,88.34484457239337,166.28398130749665,0.5588673806925306,99.75369417014542,129.42235791944097,122.80491394835708,200.2766290041533,33.99264769665667,1.0,65.51815668798106,50.57073653634647,140.9707769174262,220.6021895078883,L20 Xsens MTi-3,X_A0_U4_P3_L20_I1_T4,369,144
L2,A0,U4,P3,I4,T2,position_fusion,5,93.23647125437476,166.34957782932855,10.813816736992502,105.09490894882177,127.93135945650991,123.34615237085798,200.2766290041533,33.92705117482477,1.0,65.45256016614915,46.36670646736106,140.8298769756324,187.75248116770462,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I4_T2,370,146
L2,A0,U4,P5,I1,T2,position_fusion,5,103.6168436127401,166.4497420569108,5.911320332800958,112.5457843919904,136.94882942542645,118.17952140298387,156.73705943320283,-9.71268262370794,0.0,65.35239593856693,52.06790297727895,119.61932005358946,246.05489566776023,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I1_T2,371,644
L16,A0,U4,P1,I6,T5,position_fusion,5,86.8503519541392,166.54847642010924,1.1941513317961394,101.31611079217137,128.8277928127131,120.41002946896356,179.58127537090328,13.032798950794028,1.0,65.25366157536844,51.0514268520697,132.4126758565098,272.1982203046439,L16 ICM-45686,X_A0_U4_P1_L16_I6_T5,372,369
L20,A0,U4,P2,I4,T4,position_fusion,5,90.98725231361277,166.58004689472142,1.6618290774330164,102.49094167504798,126.11805853779069,123.18161713096033,191.34655064695076,24.766503752229333,1.0,65.22209110075627,46.48720000968507,131.94104042361664,257.90512220957385,L20 Xsens MTi-3,X_A0_U4_P2_L20_I4_T4,373,215
L2,A0,U4,P1,I3,T3,position_fusion,5,86.71873558166513,166.59915995441014,1.3404946224947116,102.95573980778181,128.4945366859359,123.72359236371562,179.58127537090328,12.982115416493127,1.0,65.20297804106754,51.10690071215778,132.5084025324773,272.4535136048008,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I3_T3,374,370
L2,A0,U4,P5,I7,T2,position_fusion,5,101.59965489363081,166.60673442395506,7.577203675188509,111.16700725778321,128.45960753762134,117.06116923969303,156.73705943320283,-9.869674990752236,0.0,65.19540357152263,51.09838689706852,114.54180757829477,212.3613963692077,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I7_T2,375,645
L16,A0,U4,P3,I2,T4,position_fusion,5,89.11056537221158,166.6285756770356,2.0026862725683876,101.14853128891522,129.91601581154427,123.8163074672021,200.2766290041533,33.648053327117694,1.0,65.17356231844208,50.60769771623725,141.25016072768153,221.68671052942204,L16 ICM-45686,X_A0_U4_P3_L16_I2_T4,376,147
L20,A0,U4,P2,I6,T3,position_fusion,5,91.78721713215737,166.67670509806976,1.9081723000437012,103.05351526638228,127.29840684440364,124.14069520270762,191.34655064695076,24.669845548880993,1.0,65.12543289740793,46.81413827788303,132.3232985785901,254.05363077995767,L20 Xsens MTi-3,X_A0_U4_P2_L20_I6_T3,377,217
L2,A0,U4,P1,I1,T2,position_fusion,5,94.1091398273843,166.6870399229371,6.5515293766520974,106.06284619499525,134.31010266657108,126.89656925197997,179.58127537090328,12.894235447966214,1.0,65.11509807254063,47.58075704291511,138.72122693897592,272.3450791280677,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I1_T2,378,371
L20,A0,U4,P2,I8,T3,position_fusion,5,92.2723915227987,166.71848173516702,1.8344200386791023,103.558699831733,128.44700135368927,124.72106734825304,191.34655064695076,24.62806891178376,1.0,65.08365626031069,47.152435912095726,133.00063642348178,246.28027404594303,L20 Xsens MTi-3,X_A0_U4_P2_L20_I8_T3,379,218
L16,A0,U4,P2,I4,T4,position_fusion,5,92.11614156003932,166.80468975186156,1.631607080433524,104.06455701793485,128.0082123339249,124.01044836404779,191.34655064695076,24.541860895089194,1.0,64.99744824361612,46.72352070474524,133.18060962603099,255.48267110803096,L16 ICM-45686,X_A0_U4_P2_L16_I4_T4,380,220
L16,A0,U4,P1,I8,T5,position_fusion,5,87.25702404995718,166.92097481653946,0.7172047776258998,101.93589402192562,129.04182753474075,120.6983733687789,179.58127537090328,12.66030055436384,1.0,64.88116317893825,51.12037994119154,133.02779194478057,268.61373733270614,L16 ICM-45686,X_A0_U4_P1_L16_I8_T5,381,372
L20,A0,U4,P1,I8,T5,position_fusion,5,87.19771534923265,167.01921946361796,0.893093787997019,101.31076649860518,128.5875839937365,120.1809161993735,179.58127537090328,12.562055907285327,1.0,64.78291853185974,51.071108716368784,132.5678409528839,271.7200200620436,L20 Xsens MTi-3,X_A0_U4_P1_L20_I8_T5,382,374
L2,A0,U4,P1,I2,T4,position_fusion,5,88.69700550930163,167.535781585782,0.687403771099939,102.12544816923383,128.1209494528925,124.42243970553427,179.58127537090328,12.045493785121284,1.0,64.26635640969569,51.06491738018901,132.77197181331348,267.4445465911225,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I2_T4,383,377
L16,A0,U4,P3,I4,T3,position_fusion,5,89.4631453229441,167.61308303310733,1.1218048596865902,102.36118024525389,130.1085055591339,124.41563441632275,200.2766290041533,32.663545971045984,1.0,64.18905496237036,50.6593762695061,141.32077338163546,220.92683968986165,L16 ICM-45686,X_A0_U4_P3_L16_I4_T3,384,148
L16,A0,U4,P3,I1,T4,position_fusion,5,88.78079672038962,167.64718463741005,1.151490238811103,101.22537037313359,131.64246273764533,124.0029967134922,200.2766290041533,32.629444366743265,1.0,64.15495335806766,50.675290219734826,141.1939684391696,217.64448448460377,L16 ICM-45686,X_A0_U4_P3_L16_I1_T4,385,149
L2,A0,U4,P2,I5,T4,position_fusion,5,92.98942603487271,167.73009573009247,2.068900595044992,104.44302400426002,129.25465905970344,122.79307083696226,191.34655064695076,23.616454916858288,1.0,64.07204226538522,46.92112316382124,136.58647379639316,249.59869072874486,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I5_T4,386,227
L20,A0,U4,P1,I4,T5,position_fusion,5,87.4030074699001,167.91946136299694,0.8059615663760917,102.00734621427006,130.20511792823058,121.09090452333358,179.58127537090328,11.661814007906361,1.0,63.88267663248077,51.21336311809961,132.90163366775278,268.1625993200032,L20 Xsens MTi-3,X_A0_U4_P1_L20_I4_T5,387,379
L16,A0,U4,P2,I6,T3,position_fusion,5,92.47631429340528,167.92694594886845,0.44489974332619686,104.04997732587208,129.20105825677143,125.05421037530934,191.34655064695076,23.4196046980823,1.0,63.87519204660923,47.02815169261709,133.00429755731835,246.72838135529628,L16 ICM-45686,X_A0_U4_P2_L16_I6_T3,388,228
L20,A0,U4,P2,I3,T4,position_fusion,5,92.73423105159193,167.94590686843884,1.5859955686562366,104.3323016096318,128.23016381606755,126.18131604775385,191.34655064695076,23.40064377851191,1.0,63.85623112703884,47.14144639014701,133.02483282522445,245.09689437111516,L20 Xsens MTi-3,X_A0_U4_P2_L20_I3_T4,389,229
L2,A0,U4,P1,I7,T4,position_fusion,5,88.25946189745204,168.16942262300253,3.0126758921264494,102.60164673036736,128.56465883442735,122.71703221612918,179.58127537090328,11.411852747900747,1.0,63.63271537247515,50.946944922780276,132.42428616088208,272.9922821774059,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I7_T4,390,381
L20,A0,U4,P2,I7,T4,position_fusion,5,92.74062422480617,168.29420570284688,1.4048778744269388,103.57224705732351,129.25601067149006,126.96211324218761,191.34655064695076,23.052344944103872,1.0,63.50793229263081,47.47687640835211,134.26103814586475,245.95010821918882,L20 Xsens MTi-3,X_A0_U4_P2_L20_I7_T4,391,231
L16,A0,U4,P2,I3,T4,position_fusion,5,92.58068790935782,168.3246560974355,1.7553871920821955,103.81856315654306,129.8700180069764,124.07340736950934,191.34655064695076,23.021894549515242,1.0,63.47748189804217,47.352608068263876,133.97601204671454,239.62620952532137,L16 ICM-45686,X_A0_U4_P2_L16_I3_T4,392,232
L16,A0,U4,P1,I4,T5,position_fusion,5,87.78336376172248,168.35760896934687,0.5362633748536964,102.73203184556391,130.01369973148707,121.67666667789699,179.58127537090328,11.223666401556414,1.0,63.444529026130816,51.25807621364795,132.98021996053427,267.40113963524493,L16 ICM-45686,X_A0_U4_P1_L16_I4_T5,393,383
L2,A0,U4,P5,I2,T2,position_fusion,5,103.22804286677948,168.548741187705,5.469862143363558,112.54227646953564,132.4104780273554,122.20845254457731,156.73705943320283,-11.81168175450216,0.0,63.253396807772695,51.07275232844311,121.30867843112341,268.96045810113577,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I2_T2,394,647
L2,A0,U4,P1,I2,T3,position_fusion,5,88.57034688030211,169.00089334547815,0.6106940133738605,102.8731775307673,128.9581888867598,125.72195148203377,179.58127537090328,10.580382025425127,1.0,62.80124464999953,51.30757329474395,133.36402658223338,261.14086999025756,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I2_T3,395,392
L2,A0,U4,P3,I1,T2,position_fusion,5,95.49067394575862,169.0338887761714,5.150869947628583,106.81221685426479,138.40812408670237,127.28435355581277,200.2766290041533,31.24274022798189,1.0,62.76824921930628,49.04058914523627,147.57543696664536,234.0303957998145,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I1_T2,396,159
L20,A0,U4,P2,I2,T4,position_fusion,5,92.66945912879017,169.03598557608507,0.48509937396463426,104.18042289275486,128.86053463565221,125.26660719882747,191.34655064695076,22.3105650708657,1.0,62.76615241939263,47.56395673802244,134.46988677005112,239.20006961719386,L20 Xsens MTi-3,X_A0_U4_P2_L20_I2_T4,397,237
