layout,tag_method,kind,keep_k,keep_set,dropped_set,dropped_lower_count,dropped_upper_count,drop_category,drops_G,drops_H,drops_FGH_count,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
v1-old,T2,roto,6,ABCDEG,FH,0,2,upper_heavy,0,1,2,34,40811,20.62222392492793,35.5347057597898,120.60493521799535,622.1143721338115,23.0
v1-old,T2,roto,6,ABCDEH,FG,0,2,upper_heavy,1,0,2,34,40811,21.69960332723348,35.57203685460265,117.6543068112019,574.931608930646,23.0
v1-old,T2,roto,6,ABCDFG,EH,0,2,upper_heavy,0,1,1,34,40810,24.690587557504585,42.74607271198984,129.6436851634208,605.2074300255108,23.0
v1-old,T2,roto,6,ABCDFH,EG,0,2,upper_heavy,1,0,1,34,40810,26.961077741074973,41.55928858777022,136.2749629347303,620.9337808417946,23.0
v1-old,T2,roto,6,ABCDGH,EF,0,2,upper_heavy,0,0,1,34,40811,19.521880514884273,31.441082747891926,110.8476056782743,566.8812066861486,23.0
v1-old,T2,roto,6,ABCEFG,DH,1,1,balanced,0,1,1,34,40810,19.897106811213703,33.16365833199661,112.24959867545378,558.5796872497435,23.0
v1-old,T2,roto,6,ABCEFH,DG,1,1,balanced,1,0,1,34,40810,24.814964309487777,39.95406568919532,124.74571233691023,589.9176115274952,23.0
v1-old,T2,roto,6,ABCEGH,DF,1,1,balanced,0,0,1,34,40811,21.563491076219865,36.484400198349256,130.2037194273438,636.1375555549068,23.0
v1-old,T2,roto,6,ABCFGH,DE,1,1,balanced,0,0,0,34,40809,27.023554594619824,45.84788479435552,122.45572160327407,583.0422946343889,23.0
v1-old,T2,roto,6,ABDEFG,CH,1,1,balanced,0,1,1,34,40811,26.09632559052576,41.77025865293693,134.11842586780963,633.9014595628589,23.0
v1-old,T2,roto,6,ABDEFH,CG,1,1,balanced,1,0,1,34,40811,24.168597655799687,43.71504755037827,138.34572926545178,610.7328893062715,23.0
v1-old,T2,roto,6,ABDEGH,CF,1,1,balanced,0,0,1,34,40811,23.843416247264358,37.16401911048864,133.01658920658093,624.606358479462,23.0
v1-old,T2,roto,6,ABDFGH,CE,1,1,balanced,0,0,0,34,40811,25.105649211272794,41.939631459265186,141.10842844621413,655.5999460754863,23.0
v1-old,T2,roto,6,ABEFGH,CD,2,0,lower_heavy,0,0,0,34,40811,31.374240452932632,56.65673153046984,126.34875536405555,546.4099567645015,23.0
v1-old,T2,roto,6,ACDEFG,BH,1,1,balanced,0,1,1,34,40810,26.208254752620018,49.278127528787216,143.16134325994688,659.9799809752553,23.0
v1-old,T2,roto,6,ACDEFH,BG,1,1,balanced,1,0,1,34,40810,25.99541749575017,45.285177584327954,151.05747222162006,625.3821488293192,23.0
v1-old,T2,roto,6,ACDEGH,BF,1,1,balanced,0,0,1,34,40811,18.21045410181673,30.767644166157737,115.32946696830774,567.0065557467101,23.0
v1-old,T2,roto,6,ACDFGH,BE,1,1,balanced,0,0,0,34,40809,29.674662232878532,50.43461030251231,138.1286867829075,610.9197756104932,23.0
v1-old,T2,roto,6,ACEFGH,BD,2,0,lower_heavy,0,0,0,34,40809,29.0626507202008,49.1822626748528,128.38943211792665,594.6608004107377,23.0
v1-old,T2,roto,6,ADEFGH,BC,2,0,lower_heavy,0,0,0,34,40811,35.87472604676441,61.50359345111292,154.14823361936612,619.8738237821362,23.0
v1-old,T2,roto,6,BCDEFG,AH,1,1,balanced,0,1,1,34,40810,23.318899731193103,39.386865056860586,126.54481885372681,612.0164059079477,23.0
v1-old,T2,roto,6,BCDEFH,AG,1,1,balanced,1,0,1,34,40810,23.458812651392478,39.55085458750476,139.150182494858,650.6145146781539,23.0
v1-old,T2,roto,6,BCDEGH,AF,1,1,balanced,0,0,1,34,40811,23.078963759880693,39.11197617069817,131.3197643602404,621.4820946301325,23.0
v1-old,T2,roto,6,BCDFGH,AE,1,1,balanced,0,0,0,34,40809,24.692518785161845,44.49491474520439,133.18106572658309,608.3966481444565,23.0
v1-old,T2,roto,6,BCEFGH,AD,2,0,lower_heavy,0,0,0,34,40809,29.085396351883375,47.14755356183161,115.21898356345879,544.3677399742786,23.0
v1-old,T2,roto,6,BDEFGH,AC,2,0,lower_heavy,0,0,0,34,40811,27.3482661691027,51.63162450339137,134.78172470578755,637.7548253248438,23.0
v1-old,T2,roto,6,CDEFGH,AB,2,0,lower_heavy,0,0,0,34,40809,31.719318976539263,58.861255925228015,141.4366164208359,615.4864001407789,23.0
v1-old,T2,roto,5,ABCDE,FGH,0,3,upper_heavy,1,1,3,34,40805,17.598768612921234,28.97677015142004,128.87743004735927,599.9660419585674,23.0
v1-old,T2,roto,5,ABCDF,EGH,0,3,upper_heavy,1,1,2,34,40790,25.193404758544,46.07589032157736,149.33698632432498,615.098487418104,23.0
v1-old,T2,roto,5,ABCDG,EFH,0,3,upper_heavy,0,1,2,34,40792,19.819720796165377,33.43005805385751,120.45631903369187,591.2010782773076,23.0
v1-old,T2,roto,5,ABCDH,EFG,0,3,upper_heavy,1,0,2,34,40801,25.70333528490731,39.70849618116408,123.47295598954112,586.3053321768411,23.0
v1-old,T2,roto,5,ABCEF,DGH,1,2,upper_heavy,1,1,2,34,40789,21.144365055741154,34.85773302516651,129.34743268002904,540.5383869877476,23.0
v1-old,T2,roto,5,ABCEG,DFH,1,2,upper_heavy,0,1,2,34,40791,23.089438034084743,36.493190075262206,135.73670729721454,615.6392377842982,23.0
v1-old,T2,roto,5,ABCEH,DFG,1,2,upper_heavy,1,0,2,34,40798,32.54373108083654,53.1836054614462,151.67319402658103,626.1301093115399,23.0
v1-old,T2,roto,5,ABCFG,DEH,1,2,upper_heavy,0,1,1,34,40779,28.713497827058596,44.43194944922618,126.88288652845941,555.6085519054734,23.0
v1-old,T2,roto,5,ABCFH,DEG,1,2,upper_heavy,1,0,1,34,40784,32.05570890247977,58.17604690913115,155.24276305856603,611.5977237905352,23.0
v1-old,T2,roto,5,ABCGH,DEF,1,2,upper_heavy,0,0,1,34,40787,32.06020154571449,51.69111598578024,156.6192220654818,640.7376819603949,23.0
v1-old,T2,roto,5,ABDEF,CGH,1,2,upper_heavy,1,1,2,34,40791,31.842506992191538,47.81955866911575,143.7539734550016,596.702752289279,23.0
v1-old,T2,roto,5,ABDEG,CFH,1,2,upper_heavy,0,1,2,34,40801,26.328152907935284,40.451378227916486,155.59742333625624,646.8622046131848,23.0
v1-old,T2,roto,5,ABDEH,CFG,1,2,upper_heavy,1,0,2,34,40802,21.623585356530292,37.43829490598975,123.06247922585908,589.3256931729142,23.0
v1-old,T2,roto,5,ABDFG,CEH,1,2,upper_heavy,0,1,1,34,40786,46.882247395256925,75.00269609257893,183.62378212864414,687.6293018108723,23.0
v1-old,T2,roto,5,ABDFH,CEG,1,2,upper_heavy,1,0,1,34,40785,33.3998033860602,51.6448597121652,165.93129397022204,684.3751123434417,23.5
v1-old,T2,roto,5,ABDGH,CEF,1,2,upper_heavy,0,0,1,34,40798,36.677807423248225,66.45089361924069,162.30721088611986,634.796320270829,23.0
v1-old,T2,roto,5,ABEFG,CDH,2,1,lower_heavy,0,1,1,34,40787,32.33713106008581,61.18271272984029,135.79661825231267,563.0592311507888,23.0
v1-old,T2,roto,5,ABEFH,CDG,2,1,lower_heavy,1,0,1,33,39585,28.0557209216951,55.399170062238206,127.28146363413124,560.8203334058601,23.0
v1-old,T2,roto,5,ABEGH,CDF,2,1,lower_heavy,0,0,1,34,40797,42.12268719083589,75.00937851113261,180.67226331054417,662.3646879700228,23.0
v1-old,T2,roto,5,ABFGH,CDE,2,1,lower_heavy,0,0,0,34,40781,33.954723722145495,63.746478084429725,166.77777598742819,623.1740735755579,23.0
v1-old,T2,roto,5,ACDEF,BGH,1,2,upper_heavy,1,1,2,33,39600,45.22477275375605,87.63027354367455,189.62655312168584,689.682701337479,22.0
v1-old,T2,roto,5,ACDEG,BFH,1,2,upper_heavy,0,1,2,34,40796,21.472279466226205,36.20350217329043,134.62385185306658,584.7185222678493,23.0
v1-old,T2,roto,5,ACDEH,BFG,1,2,upper_heavy,1,0,2,34,40799,23.80195489202793,38.590908076417946,123.64004094484423,557.6672692834136,23.0
v1-old,T2,roto,5,ACDFG,BEH,1,2,upper_heavy,0,1,1,34,40789,51.53932656854309,89.94545971462315,193.3685037231827,685.2838410875861,23.0
v1-old,T2,roto,5,ACDFH,BEG,1,2,upper_heavy,1,0,1,34,40790,37.06491207871363,74.26357432239885,169.67643387172996,635.7784795875091,23.0
v1-old,T2,roto,5,ACDGH,BEF,1,2,upper_heavy,0,0,1,34,40787,22.344624231398285,39.67106393015293,117.19569877825023,536.3017354966775,23.0
v1-old,T2,roto,5,ACEFG,BDH,2,1,lower_heavy,0,1,1,34,40793,29.57951658462165,49.78977467721273,142.83954353414794,611.566355006787,23.0
v1-old,T2,roto,5,ACEFH,BDG,2,1,lower_heavy,1,0,1,34,40792,34.226750259097464,62.81657410380899,161.1839305968076,631.680040316572,23.0
v1-old,T2,roto,5,ACEGH,BDF,2,1,lower_heavy,0,0,1,34,40789,26.179992037095673,41.6941860898616,139.0779496248686,625.0107507235059,23.0
v1-old,T2,roto,5,ACFGH,BDE,2,1,lower_heavy,0,0,0,34,40783,40.948730930361855,70.90396318472915,155.09322451606386,602.496270925687,23.0
v1-old,T2,roto,5,ADEFG,BCH,2,1,lower_heavy,0,1,1,34,40800,48.86867151959864,80.56593781829845,204.34729461258826,711.7488774577896,22.0
v1-old,T2,roto,5,ADEFH,BCG,2,1,lower_heavy,1,0,1,34,40793,28.252439358415707,49.43039540627422,152.8483872939202,594.2659828781352,23.0
v1-old,T2,roto,5,ADEGH,BCF,2,1,lower_heavy,0,0,1,34,40800,25.96207732128014,41.590087065429515,127.93177146492613,577.4033833807946,23.0
v1-old,T2,roto,5,ADFGH,BCE,2,1,lower_heavy,0,0,0,34,40789,52.628478258456624,95.30520734872806,197.02662691455402,689.7242761901728,23.0
v1-old,T2,roto,5,AEFGH,BCD,3,0,lower_heavy,0,0,0,34,40793,36.61443151858691,65.03770713283863,143.6691746887426,570.8948069864316,23.0
v1-old,T2,roto,5,BCDEF,AGH,1,2,upper_heavy,1,1,2,34,40787,32.630963036440946,52.08623790717486,170.25524619030801,651.241615100163,23.0
v1-old,T2,roto,5,BCDEG,AFH,1,2,upper_heavy,0,1,2,34,40789,27.422721467538132,45.57995104654562,161.02999980732528,642.6364031223759,23.0
v1-old,T2,roto,5,BCDEH,AFG,1,2,upper_heavy,1,0,2,34,40797,45.928790450889,63.931266099267425,146.47971074959668,612.4510404861792,23.0
v1-old,T2,roto,5,BCDFG,AEH,1,2,upper_heavy,0,1,1,34,40776,27.833311335095228,50.533382834667634,140.2483060027754,591.9767690895869,23.0
v1-old,T2,roto,5,BCDFH,AEG,1,2,upper_heavy,1,0,1,34,40782,30.30035225722033,56.94005993696648,152.3431507615664,670.4345932694852,23.0
v1-old,T2,roto,5,BCDGH,AEF,1,2,upper_heavy,0,0,1,34,40785,26.256279683829035,44.77554548574851,129.72539557973943,589.6062320510146,23.0
v1-old,T2,roto,5,BCEFG,ADH,2,1,lower_heavy,0,1,1,34,40777,24.840895393196938,45.50823175493364,126.31197601838743,545.2984588392904,23.0
v1-old,T2,roto,5,BCEFH,ADG,2,1,lower_heavy,1,0,1,34,40781,40.728863654855026,70.54454323937412,164.86694846253533,608.4857790312738,23.0
v1-old,T2,roto,5,BCEGH,ADF,2,1,lower_heavy,0,0,1,34,40784,43.24796263297131,68.71176803517486,166.47980620975153,652.8547060942599,23.0
v1-old,T2,roto,5,BCFGH,ADE,2,1,lower_heavy,0,0,0,34,40772,32.26808571834614,58.92774397994462,126.47948955375426,566.0017172854867,23.0
v1-old,T2,roto,5,BDEFG,ACH,2,1,lower_heavy,0,1,1,34,40785,33.4289476857573,58.46032759722051,160.47900645000865,645.0424763682136,23.0
v1-old,T2,roto,5,BDEFH,ACG,2,1,lower_heavy,1,0,1,34,40783,34.69158055489666,62.45254341074815,163.9675954090658,651.6532480744919,23.0
v1-old,T2,roto,5,BDEGH,ACF,2,1,lower_heavy,0,0,1,34,40796,32.822074554163436,53.873121951150594,163.8365715633838,657.314548659064,23.0
v1-old,T2,roto,5,BDFGH,ACE,2,1,lower_heavy,0,0,0,34,40779,32.8451001926411,62.125938824254575,159.7095552948116,655.6986355432746,23.0
v1-old,T2,roto,5,BEFGH,ACD,3,0,lower_heavy,0,0,0,34,40780,48.595553868190436,89.90742362717569,173.40756352996334,591.9113756955126,23.0
v1-old,T2,roto,5,CDEFG,ABH,2,1,lower_heavy,0,1,1,34,40790,43.39943673476331,80.9154716042137,190.81214238335747,679.7486927176924,23.0
v1-old,T2,roto,5,CDEFH,ABG,2,1,lower_heavy,1,0,1,34,40790,40.160618786619835,73.55608280044144,201.22039846464526,688.1408707223761,23.0
v1-old,T2,roto,5,CDEGH,ABF,2,1,lower_heavy,0,0,1,34,40787,32.573610394751114,50.30470386975384,131.83559568567256,595.5244538065132,23.0
v1-old,T2,roto,5,CDFGH,ABE,2,1,lower_heavy,0,0,0,34,40780,49.950145750236516,86.79810594664372,160.7060879124981,603.6361846785047,23.0
v1-old,T2,roto,5,CEFGH,ABD,3,0,lower_heavy,0,0,0,34,40784,39.73572958278379,70.01207697627092,150.71768075793528,569.8245682335748,23.0
v1-old,T2,roto,5,DEFGH,ABC,3,0,lower_heavy,0,0,0,34,40791,62.1653185914219,109.04128482023008,205.78074379104655,648.0377902356299,23.0
v1-old,T2,roto,4,ABCD,EFGH,0,4,upper_heavy,1,1,3,34,40179,15.201570110726678,25.658676023730607,132.20821070461386,584.6512555848703,23.0
v1-old,T2,roto,4,ABCE,DFGH,1,3,upper_heavy,1,1,3,34,40176,26.371179817210578,41.87164681646949,163.71527387700928,610.5296755119841,23.0
v1-old,T2,roto,4,ABCF,DEGH,1,3,upper_heavy,1,1,2,34,39756,35.81572192875319,60.21016173564021,173.35118164047032,615.1110931042907,23.0
v1-old,T2,roto,4,ABCG,DEFH,1,3,upper_heavy,0,1,2,34,39799,35.649448569602576,58.78246722414902,175.14703168644456,643.1070831505062,23.0
v1-old,T2,roto,4,ABCH,DEFG,1,3,upper_heavy,1,0,2,34,39785,40.51201823426658,78.82605326339373,176.04002975621148,662.9791075165585,23.0
v1-old,T2,roto,4,ABDE,CFGH,1,3,upper_heavy,1,1,3,33,39061,34.90678503935811,62.37664087807166,157.8903506566235,633.4311989134083,23.0
v1-old,T2,roto,4,ABDF,CEGH,1,3,upper_heavy,1,1,2,34,39826,45.416471516261005,76.79100951262126,203.24689940741928,691.5820069518721,23.0
v1-old,T2,roto,4,ABDG,CEFH,1,3,upper_heavy,0,1,2,34,39861,49.99603461187938,78.40826802794476,185.5812351605323,605.1628543266025,23.0
v1-old,T2,roto,4,ABDH,CEFG,1,3,upper_heavy,1,0,2,34,39853,36.4283305998183,61.77510200729756,170.03873911562872,642.6637984877264,23.0
v1-old,T2,roto,4,ABEF,CDGH,2,2,balanced,1,1,2,33,38660,24.428681702116005,43.631879773711994,126.67329928665542,544.8360572688888,23.0
v1-old,T2,roto,4,ABEG,CDFH,2,2,balanced,0,1,2,34,39856,45.146209173341994,76.58171240998277,195.22283472722023,643.6447650470146,23.0
v1-old,T2,roto,4,ABEH,CDFG,2,2,balanced,1,0,2,34,39850,41.624474728029156,70.03430282284565,190.65824860535054,609.0221019452051,23.0
v1-old,T2,roto,4,ABFG,CDEH,2,2,balanced,0,1,1,34,39436,46.967005313632995,83.22331939701796,192.2828917782188,613.1154204009824,23.5
v1-old,T2,roto,4,ABFH,CDEG,2,2,balanced,1,0,1,34,39432,70.53634384419884,110.76479029108765,223.7072673717654,725.3183519545546,23.0
v1-old,T2,roto,4,ABGH,CDEF,2,2,balanced,0,0,1,33,38305,134.49958793447516,171.5528170721178,263.7870266966366,700.614226799081,3.0
v1-old,T2,roto,4,ACDE,BFGH,1,3,upper_heavy,1,1,3,34,40231,35.16326670167281,62.76472585891506,200.00114680698834,619.5223425322143,23.0
v1-old,T2,roto,4,ACDF,BEGH,1,3,upper_heavy,1,1,2,33,38615,69.73247627559824,127.01270949367726,207.86112472223974,693.5441854496408,21.0
v1-old,T2,roto,4,ACDG,BEFH,1,3,upper_heavy,0,1,2,34,39855,28.40449911292478,40.66432737788313,176.22018566196522,578.4120270910878,23.0
v1-old,T2,roto,4,ACDH,BEFG,1,3,upper_heavy,1,0,2,34,39845,40.38067918293065,72.94226096734914,164.10021128158394,594.0629345460488,23.0
v1-old,T2,roto,4,ACEF,BDGH,2,2,balanced,1,1,2,34,39798,63.87409395363556,92.3885160309845,202.67010277227905,634.2613126940148,23.0
v1-old,T2,roto,4,ACEG,BDFH,2,2,balanced,0,1,2,34,39847,102.26882745402577,163.6162814842926,219.12118399654918,704.4637546714956,6.0
v1-old,T2,roto,4,ACEH,BDFG,2,2,balanced,1,0,2,34,39839,34.16171971052134,59.154450075852594,167.27139865874776,619.9437644408204,23.0
v1-old,T2,roto,4,ACFG,BDEH,2,2,balanced,0,1,1,34,39420,39.58506390242519,73.84697293442056,166.05617036930713,599.3784496630956,23.0
v1-old,T2,roto,4,ACFH,BDEG,2,2,balanced,1,0,1,34,39414,46.86767340518707,76.42096078755944,173.8801198269245,643.2956652756923,23.0
v1-old,T2,roto,4,ACGH,BDEF,2,2,balanced,0,0,1,34,39461,41.61393119985614,65.68812493948977,196.50253067238768,657.7697206128719,23.0
v1-old,T2,roto,4,ADEF,BCGH,2,2,balanced,1,1,2,34,39868,72.64049794802222,117.09121272892888,224.28505821805757,738.3290834116436,23.0
v1-old,T2,roto,4,ADEG,BCFH,2,2,balanced,0,1,2,34,39909,56.38811703520395,101.0949940863427,215.67842646654816,630.1680950587056,23.0
v1-old,T2,roto,4,ADEH,BCFG,2,2,balanced,1,0,2,34,39907,26.268766894110524,44.40512142428758,136.58273643935377,574.9869722328399,23.0
v1-old,T2,roto,4,ADFG,BCEH,2,2,balanced,0,1,1,34,39484,391.3769322113848,398.6559451521604,240.53858512517925,794.877257225952,2.0
v1-old,T2,roto,4,ADFH,BCEG,2,2,balanced,1,0,1,34,39484,65.36976989587204,109.64454445145996,226.6411018648865,731.8482216174934,23.0
v1-old,T2,roto,4,ADGH,BCEF,2,2,balanced,0,0,1,34,39522,44.22504846240098,75.66635619141702,165.81408708279812,589.6897918241789,23.0
v1-old,T2,roto,4,AEFG,BCDH,3,1,lower_heavy,0,1,1,34,39474,45.0606956251069,77.76343899240592,182.24493343265175,629.2367144078091,23.0
v1-old,T2,roto,4,AEFH,BCDG,3,1,lower_heavy,1,0,1,34,39476,49.69726859037053,84.63020313604169,189.41546901958685,619.3427467919196,23.0
v1-old,T2,roto,4,AEGH,BCDF,3,1,lower_heavy,0,0,1,34,39514,40.75858130806748,74.9071279772833,186.20749910901878,635.0198288027182,23.0
v1-old,T2,roto,4,AFGH,BCDE,3,1,lower_heavy,0,0,0,34,39090,78.54500570445444,141.8566587944626,216.44783197665723,593.5354169543652,23.0
v1-old,T2,roto,4,BCDE,AFGH,1,3,upper_heavy,1,1,3,34,40138,43.490629229329386,63.05093790712696,159.53058142633213,614.9591825312998,23.0
v1-old,T2,roto,4,BCDF,AEGH,1,3,upper_heavy,1,1,2,34,39719,41.64531612504065,66.1961113343755,179.0740020968061,655.421442709064,23.0
v1-old,T2,roto,4,BCDG,AEFH,1,3,upper_heavy,0,1,2,34,39762,35.49883682996221,59.96235142330296,168.10415489999798,629.2086158810946,23.0
v1-old,T2,roto,4,BCDH,AEFG,1,3,upper_heavy,1,0,2,34,39747,38.90134311603745,71.56352182755577,184.41617507466916,633.6441214154328,23.0
v1-old,T2,roto,4,BCEF,ADGH,2,2,balanced,1,1,2,34,39714,46.56957846442516,77.12084595620315,171.72191082763567,574.5151394336037,23.0
v1-old,T2,roto,4,BCEG,ADFH,2,2,balanced,0,1,2,34,39757,63.50691664920764,110.27273526652485,214.51140267419584,649.0297299632605,23.0
v1-old,T2,roto,4,BCEH,ADFG,2,2,balanced,1,0,2,29,33904,341.3556462890845,341.3556462890846,257.0143138094,720.3367271310625,2.0
v1-old,T2,roto,4,BCFG,ADEH,2,2,balanced,0,1,1,33,38185,35.291391121003564,70.41951316004265,130.63513954793225,556.7541198465473,23.0
v1-old,T2,roto,4,BCFH,ADEG,2,2,balanced,1,0,1,34,39325,60.47412647949271,105.66045532998433,205.62508247350414,645.2876532239284,23.0
v1-old,T2,roto,4,BCGH,ADEF,2,2,balanced,0,0,1,34,39366,52.50511961120762,83.52130333561772,183.93134681375707,652.2725953860063,23.0
v1-old,T2,roto,4,BDEF,ACGH,2,2,balanced,1,1,2,33,38621,74.5841180749771,116.52502205929821,208.38015705003613,680.7257226925772,23.0
v1-old,T2,roto,4,BDEG,ACFH,2,2,balanced,0,1,2,34,39818,36.31027222829111,56.79344022922207,172.3564965053352,661.1212935004761,23.0
v1-old,T2,roto,4,BDEH,ACFG,2,2,balanced,1,0,2,33,38641,53.79100231906644,95.93856062660998,166.0899738579168,601.2648071209697,23.0
v1-old,T2,roto,4,BDFG,ACEH,2,2,balanced,0,1,1,34,39399,59.29867803784042,106.77071931082274,201.99485679669,675.1305509855016,23.0
v1-old,T2,roto,4,BDFH,ACEG,2,2,balanced,1,0,1,33,38248,326.0941668411002,366.2951109924737,252.19112765550486,791.3463923005747,2.0
v1-old,T2,roto,4,BDGH,ACEF,2,2,balanced,0,0,1,34,39426,48.4869850087236,96.5969751371623,171.01481421577432,630.444263381238,23.0
v1-old,T2,roto,4,BEFG,ACDH,3,1,lower_heavy,0,1,1,34,39392,88.48366989860814,175.76012827492855,204.55393553494508,617.4730301297045,23.0
v1-old,T2,roto,4,BEFH,ACDG,3,1,lower_heavy,1,0,1,34,39389,47.1472351440415,85.16313925200018,190.90942069645865,593.5952951598524,23.0
v1-old,T2,roto,4,BEGH,ACDF,3,1,lower_heavy,0,0,1,34,39421,73.76276778680636,138.04213660651277,243.2357095707323,687.8071236540019,22.5
v1-old,T2,roto,4,BFGH,ACDE,3,1,lower_heavy,0,0,0,34,39003,55.17887467285019,92.63588670348344,202.4800835555382,621.2333223916096,23.0
v1-old,T2,roto,4,CDEF,ABGH,2,2,balanced,1,1,2,33,38575,372.0452629579681,389.4464040190994,264.9245728516171,775.403324047305,2.0
v1-old,T2,roto,4,CDEG,ABFH,2,2,balanced,0,1,2,34,39810,46.19699726265839,83.06303823555037,199.6440276948644,591.6187916015148,23.0
v1-old,T2,roto,4,CDEH,ABFG,2,2,balanced,1,0,2,34,39801,60.53667930552291,101.6654400147139,207.8562994983152,622.2942894364654,23.0
v1-old,T2,roto,4,CDFG,ABEH,2,2,balanced,0,1,1,34,39384,66.60690223505975,123.54115432941472,213.5976814753189,668.6501386734299,23.0
v1-old,T2,roto,4,CDFH,ABEG,2,2,balanced,1,0,1,34,39377,73.31799652231345,106.99667197831135,235.86628609657296,737.5320245741041,20.5
v1-old,T2,roto,4,CDGH,ABEF,2,2,balanced,0,0,1,33,38262,58.19979187547555,99.54252395374328,187.82753586004372,649.0043874957054,23.0
v1-old,T2,roto,4,CEFG,ABDH,3,1,lower_heavy,0,1,1,34,39374,42.35180779598824,72.51615877903598,167.33476799234182,598.435305238231,23.0
v1-old,T2,roto,4,CEFH,ABDG,3,1,lower_heavy,1,0,1,34,39369,84.27832119968036,108.4275459267202,225.01164378190998,602.5414916852662,22.5
v1-old,T2,roto,4,CEGH,ABDF,3,1,lower_heavy,0,0,1,34,39416,45.12159636450392,75.00213627393296,178.9447867406524,618.046166397747,23.0
v1-old,T2,roto,4,CFGH,ABDE,3,1,lower_heavy,0,0,0,34,38990,74.71432580771071,112.33608478646602,187.17059038361157,616.0371602856819,23.0
v1-old,T2,roto,4,DEFG,ABCH,3,1,lower_heavy,0,1,1,34,39437,69.95394606717373,105.30995022918998,233.60556878359236,731.8704136993008,18.5
v1-old,T2,roto,4,DEFH,ABCG,3,1,lower_heavy,1,0,1,34,39438,63.65659497002462,114.44438227193599,245.57396049443918,724.8822441876476,23.0
v1-old,T2,roto,4,DEGH,ABCF,3,1,lower_heavy,0,0,1,34,39476,60.737754363020045,96.73853385586996,195.82179653235556,620.6149833041179,23.0
v1-old,T2,roto,4,DFGH,ABCE,3,1,lower_heavy,0,0,0,33,37879,57.0492715417544,94.70583282157722,200.31363297808252,680.3248651997636,23.0
v1-old,T2,roto,4,EFGH,ABCD,4,0,lower_heavy,0,0,0,33,37883,447.8868799648601,468.69888548268375,294.385312894517,925.9946204669789,2.0
v1-old,T3,roto,7,ABCDEFG,H,0,1,upper_heavy,0,1,1,34,40811,19.367849741184102,29.871294846306032,107.46326637521491,588.9760900504093,23.0
v1-old,T3,roto,7,ABCDEFH,G,0,1,upper_heavy,1,0,1,34,40811,22.145462530344254,38.15710866395356,105.620199051345,594.8381781962156,23.0
v1-old,T3,roto,7,ABCDEGH,F,0,1,upper_heavy,0,0,1,34,40811,19.17550710626835,32.787196989807825,100.26539337555919,585.1559464755285,23.0
v1-old,T3,roto,7,ABCDFGH,E,0,1,upper_heavy,0,0,0,34,40811,25.065274179999385,43.363494703638345,113.53348962448462,607.412075690771,23.0
v1-old,T3,roto,7,ABCEFGH,D,1,0,lower_heavy,0,0,0,34,40811,21.503606298549677,33.91470530465514,100.6022524425465,572.4161503347038,23.0
