sweep,peer_name,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
3689,BS2DCE,cal_roto,5,success,100,4,4,86,129,0
3703,BSDC91,cal_roto,5,success,100,4,4,99,125,0
27565,BSF66F,cal_static,4,pending,55,4,2,0,0,0
3690,BS2DCE,cal_roto,5,success,100,4,4,15,21,0
3704,BSDC91,cal_roto,5,success,100,4,4,9,11,0
27566,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3691,BS2DCE,cal_roto,5,success,100,4,4,69,102,0
3705,BSDC91,cal_roto,5,success,100,4,4,12,14,0
27567,BSF66F,cal_static,4,pending,54,4,2,0,0,0
3692,BS2DCE,cal_roto,5,success,100,4,4,149,234,0
3706,BSDC91,cal_roto,5,success,100,4,4,62,73,0
27568,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3693,BS2DCE,cal_roto,5,success,100,4,4,181,261,0
3707,BSDC91,cal_roto,5,success,100,4,4,112,134,0
27569,BSF66F,cal_static,4,pending,54,4,2,0,0,0
3694,BS2DCE,cal_roto,5,success,100,4,4,141,206,0
3708,BSDC91,cal_roto,5,success,100,4,4,20,23,0
27570,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3695,BS2DCE,cal_roto,5,success,100,4,4,95,137,0
3709,BSDC91,cal_roto,5,success,100,4,4,34,36,0
27571,BSF66F,cal_static,4,pending,54,4,2,0,0,0
3696,BS2DCE,cal_roto,5,success,100,4,4,124,181,0
3710,BSDC91,cal_roto,5,success,100,4,4,34,37,0
27572,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3697,BS2DCE,cal_roto,5,success,100,4,4,101,143,0
3711,BSDC91,cal_roto,5,success,100,4,4,31,32,0
27573,BSF66F,cal_static,4,pending,54,4,2,0,0,0
3698,BS2DCE,cal_roto,5,success,100,4,4,66,98,0
3712,BSDC91,cal_roto,5,success,100,4,4,23,23,0
27574,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3699,BS2DCE,cal_roto,5,success,100,4,4,1,1,0
3713,BSDC91,cal_roto,5,success,100,4,4,60,63,0
27575,BSF66F,cal_static,4,pending,54,4,1,0,0,0
3700,BS2DCE,cal_roto,5,success,100,4,4,18,28,0
3714,BSDC91,cal_roto,5,pending,99,4,3,0,0,0
3715,BSDC91,cal_roto,5,success,100,4,4,6,6,0
27576,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3701,BS2DCE,cal_roto,5,success,100,4,4,90,136,0
3716,BSDC91,cal_roto,5,success,100,4,4,2,3,0
27577,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3702,BS2DCE,cal_roto,5,success,100,4,4,122,177,0
3717,BSDC91,cal_roto,5,success,100,4,4,50,57,0
27578,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3703,BS2DCE,cal_roto,5,success,100,4,4,47,69,0
3718,BSDC91,cal_roto,5,success,100,4,4,44,48,0
27579,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3704,BS2DCE,cal_roto,5,success,100,4,4,107,156,0
3719,BSDC91,cal_roto,5,success,100,4,4,34,36,0
27580,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3705,BS2DCE,cal_roto,5,success,100,4,4,12,18,0
3720,BSDC91,cal_roto,5,success,100,4,4,22,24,0
27581,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3706,BS2DCE,cal_roto,5,success,100,4,4,36,55,0
3721,BSDC91,cal_roto,5,success,100,4,4,3,4,0
27582,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3707,BS2DCE,cal_roto,5,success,100,4,4,50,77,0
3722,BSDC91,cal_roto,5,success,100,4,4,10,11,0
27583,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3708,BS2DCE,cal_roto,5,success,100,4,4,45,70,0
3723,BSDC91,cal_roto,5,success,100,4,4,19,23,0
27584,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3709,BS2DCE,cal_roto,5,success,100,4,4,39,59,0
3724,BSDC91,cal_roto,5,success,100,4,4,100,131,0
27585,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3710,BS2DCE,cal_roto,5,success,100,4,4,5,7,0
3725,BSDC91,cal_roto,5,success,100,4,4,28,35,0
27586,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3711,BS2DCE,cal_roto,5,success,100,4,4,69,104,0
3726,BSDC91,cal_roto,5,success,100,4,4,21,26,0
27587,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3712,BS2DCE,cal_roto,5,success,100,4,4,134,203,0
3727,BSDC91,cal_roto,5,success,100,4,4,44,54,0
27588,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3713,BS2DCE,cal_roto,5,success,100,4,4,153,222,0
3728,BSDC91,cal_roto,5,success,100,4,4,34,39,0
27589,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3714,BS2DCE,cal_roto,5,success,100,4,4,135,199,0
3729,BSDC91,cal_roto,5,success,100,4,4,20,24,0
27590,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3715,BS2DCE,cal_roto,5,success,100,4,4,112,164,0
3730,BSDC91,cal_roto,5,success,100,4,4,12,14,0
27591,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3731,BSDC91,cal_roto,5,success,100,4,4,24,26,0
3716,BS2DCE,cal_roto,5,success,100,4,4,115,168,0
27592,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3717,BS2DCE,cal_roto,5,success,100,4,4,100,145,0
3732,BSDC91,cal_roto,5,success,100,4,4,28,29,0
27593,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3718,BS2DCE,cal_roto,5,success,100,4,4,16,22,0
3733,BSDC91,cal_roto,5,success,100,4,4,20,21,0
27594,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3719,BS2DCE,cal_roto,5,success,100,4,4,6,9,0
3734,BSDC91,cal_roto,5,success,100,4,4,66,68,0
27595,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3720,BS2DCE,cal_roto,5,success,100,4,4,9,13,0
3735,BSDC91,cal_roto,5,success,100,4,4,41,44,0
27596,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3736,BSDC91,cal_roto,5,success,100,4,4,26,28,0
3721,BS2DCE,cal_roto,5,success,100,4,4,47,71,0
27597,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3722,BS2DCE,cal_roto,5,success,100,4,4,61,92,0
3737,BSDC91,cal_roto,5,success,100,4,4,4,4,0
27598,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3723,BS2DCE,cal_roto,5,success,100,4,4,49,72,0
3738,BSDC91,cal_roto,5,success,100,4,4,68,72,0
27599,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3724,BS2DCE,cal_roto,5,success,100,4,4,138,205,0
3739,BSDC91,cal_roto,5,success,100,4,4,38,41,0
27600,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3725,BS2DCE,cal_roto,5,success,100,4,4,38,57,0
3740,BSDC91,cal_roto,5,pending,99,4,3,0,0,0
3741,BSDC91,cal_roto,5,success,99,4,4,1,1,0
27601,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3726,BS2DCE,cal_roto,5,success,100,4,4,88,133,0
3742,BSDC91,cal_roto,5,success,99,4,4,26,27,0
27602,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3727,BS2DCE,cal_roto,5,success,100,4,4,22,34,0
3743,BSDC91,cal_roto,5,success,99,4,4,15,17,0
27603,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3728,BS2DCE,cal_roto,5,success,100,4,4,41,64,0
3744,BSDC91,cal_roto,5,success,99,4,4,33,38,0
27604,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3729,BS2DCE,cal_roto,5,success,100,4,4,65,101,0
3745,BSDC91,cal_roto,5,success,99,4,4,29,36,0
27605,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3730,BS2DCE,cal_roto,5,success,100,4,4,18,27,0
3746,BSDC91,cal_roto,5,success,99,4,4,16,20,0
27606,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3731,BS2DCE,cal_roto,5,success,100,4,4,6,9,0
3747,BSDC91,cal_roto,5,success,100,4,4,19,24,0
27607,BSF66F,cal_static,4,pending,54,4,2,0,0,0
3732,BS2DCE,cal_roto,5,success,100,4,4,102,153,0
3748,BSDC91,cal_roto,5,success,100,4,4,22,27,0
27608,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3733,BS2DCE,cal_roto,5,success,100,4,4,135,202,0
3749,BSDC91,cal_roto,5,success,100,4,4,2,2,0
27609,BSF66F,cal_static,4,pending,54,4,2,0,0,0
3734,BS2DCE,cal_roto,5,success,100,4,4,167,245,0
3750,BSDC91,cal_roto,5,success,100,4,4,24,28,0
27610,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3735,BS2DCE,cal_roto,5,success,100,4,4,215,314,0
3751,BSDC91,cal_roto,5,success,100,4,4,37,42,0
27611,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3736,BS2DCE,cal_roto,5,success,100,4,4,90,132,0
3752,BSDC91,cal_roto,5,success,100,4,4,13,14,0
27612,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3737,BS2DCE,cal_roto,5,success,100,4,4,78,113,0
27613,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3753,BSDC91,cal_roto,5,success,100,4,4,28,29,0
3738,BS2DCE,cal_roto,5,success,100,4,4,81,119,0
3754,BSDC91,cal_roto,5,success,100,4,4,30,32,0
27614,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3739,BS2DCE,cal_roto,5,success,100,4,4,40,59,0
3755,BSDC91,cal_roto,5,success,100,4,4,27,29,0
27615,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3740,BS2DCE,cal_roto,5,success,100,4,4,2,3,0
3756,BSDC91,cal_roto,5,success,100,4,4,36,39,0
27616,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3741,BS2DCE,cal_roto,5,success,100,4,4,17,26,0
3757,BSDC91,cal_roto,5,success,100,4,4,5,5,0
27617,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3742,BS2DCE,cal_roto,5,success,100,4,4,80,119,0
3758,BSDC91,cal_roto,5,success,100,4,4,7,7,0
27618,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3743,BS2DCE,cal_roto,5,success,100,4,4,168,243,0
3759,BSDC91,cal_roto,5,success,100,4,4,1,1,0
27619,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3744,BS2DCE,cal_roto,5,success,100,4,4,203,289,0
3760,BSDC91,cal_roto,5,success,100,4,4,41,43,0
27620,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3745,BS2DCE,cal_roto,5,success,100,4,4,189,279,0
3761,BSDC91,cal_roto,5,success,100,4,4,55,60,0
27621,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3746,BS2DCE,cal_roto,5,success,100,4,4,74,106,0
3762,BSDC91,cal_roto,5,success,100,4,4,32,33,0
27622,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3747,BS2DCE,cal_roto,5,success,100,4,4,182,266,0
3763,BSDC91,cal_roto,5,success,100,4,4,38,41,0
27623,BSF66F,cal_static,4,pending,53,4,2,0,0,0
3764,BSDC91,cal_roto,5,success,100,4,4,17,19,0
3748,BS2DCE,cal_roto,5,success,100,4,4,157,227,0
27624,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3749,BS2DCE,cal_roto,5,success,100,4,4,181,263,0
3765,BSDC91,cal_roto,5,success,100,4,4,4,4,0
27625,BSF66F,cal_static,4,pending,51,4,1,0,0,0
3750,BS2DCE,cal_roto,5,success,100,4,4,38,57,0
3766,BSDC91,cal_roto,5,pending,98,4,3,0,0,0
3767,BSDC91,cal_roto,5,success,98,4,4,37,56,0
27626,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3751,BS2DCE,cal_roto,5,success,100,4,4,4,6,0
3768,BSDC91,cal_roto,5,success,98,4,4,22,27,0
27627,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3752,BS2DCE,cal_roto,5,success,100,4,4,92,138,0
3769,BSDC91,cal_roto,5,success,98,4,4,29,36,0
27628,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3753,BS2DCE,cal_roto,5,success,100,4,4,121,183,0
3770,BSDC91,cal_roto,5,success,98,4,4,13,16,0
27629,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3754,BS2DCE,cal_roto,5,success,100,4,4,198,291,0
3771,BSDC91,cal_roto,5,success,99,4,4,100,117,0
27630,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3755,BS2DCE,cal_roto,5,success,100,4,4,156,230,0
3772,BSDC91,cal_roto,5,success,99,4,4,32,37,0
27631,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3756,BS2DCE,cal_roto,5,success,100,4,4,125,180,0
3773,BSDC91,cal_roto,5,success,99,4,4,22,23,0
27632,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3757,BS2DCE,cal_roto,5,success,100,4,4,111,164,0
3774,BSDC91,cal_roto,5,success,99,4,4,16,17,0
27633,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3758,BS2DCE,cal_roto,5,success,100,4,4,107,154,0
3775,BSDC91,cal_roto,5,success,99,4,4,2,3,0
27634,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3759,BS2DCE,cal_roto,5,success,100,4,4,39,57,0
3776,BSDC91,cal_roto,5,success,99,4,4,12,13,0
27635,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3760,BS2DCE,cal_roto,5,success,100,4,4,18,26,0
3777,BSDC91,cal_roto,5,success,99,4,4,30,31,0
27636,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3761,BS2DCE,cal_roto,5,success,100,4,4,45,67,0
3778,BSDC91,cal_roto,5,success,99,4,4,0,1,0
27637,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3762,BS2DCE,cal_roto,5,success,100,4,4,95,144,0
3779,BSDC91,cal_roto,5,success,100,4,4,14,15,0
27638,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3763,BS2DCE,cal_roto,5,success,100,4,4,186,274,0
3780,BSDC91,cal_roto,5,success,100,4,4,2,2,0
27639,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3764,BS2DCE,cal_roto,5,success,100,4,4,123,181,0
3781,BSDC91,cal_roto,5,success,100,4,4,161,183,0
27640,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3765,BS2DCE,cal_roto,5,success,100,4,4,6,8,0
3782,BSDC91,cal_roto,5,success,100,4,4,33,34,0
27641,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3783,BSDC91,cal_roto,5,success,100,4,4,24,27,0
3766,BS2DCE,cal_roto,5,success,100,4,4,155,222,0
27642,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3784,BSDC91,cal_roto,5,success,100,4,4,35,38,0
3767,BS2DCE,cal_roto,5,success,100,4,4,61,92,0
27643,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3785,BSDC91,cal_roto,5,success,100,4,4,5,6,0
3768,BS2DCE,cal_roto,5,success,100,4,4,135,198,0
27644,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3769,BS2DCE,cal_roto,5,success,100,4,4,55,83,0
3786,BSDC91,cal_roto,5,success,100,4,4,26,31,0
27645,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3770,BS2DCE,cal_roto,5,success,100,4,4,21,31,0
3787,BSDC91,cal_roto,5,success,100,4,4,16,19,0
27646,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3771,BS2DCE,cal_roto,5,success,100,4,4,110,160,0
3788,BSDC91,cal_roto,5,success,100,4,4,16,20,0
27647,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3772,BS2DCE,cal_roto,5,success,100,4,4,100,147,0
3789,BSDC91,cal_roto,5,success,100,4,4,25,31,0
27648,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3773,BS2DCE,cal_roto,5,success,100,4,4,165,250,0
3790,BSDC91,cal_roto,5,success,100,4,4,31,38,0
27649,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3774,BS2DCE,cal_roto,5,success,100,4,4,177,262,0
3791,BSDC91,cal_roto,5,success,100,4,4,19,22,0
27650,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3775,BS2DCE,cal_roto,5,success,100,4,4,174,257,0
3792,BSDC91,cal_roto,5,pending,99,4,3,0,0,0
3793,BSDC91,cal_roto,5,success,99,4,4,0,0,0
27651,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3776,BS2DCE,cal_roto,5,success,100,4,4,157,230,0
3794,BSDC91,cal_roto,5,success,99,4,4,23,26,0
27652,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3777,BS2DCE,cal_roto,5,success,100,4,4,120,173,0
3795,BSDC91,cal_roto,5,success,100,4,4,16,17,0
27653,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3778,BS2DCE,cal_roto,5,success,100,4,4,90,132,0
3796,BSDC91,cal_roto,5,success,100,4,4,22,23,0
27654,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3779,BS2DCE,cal_roto,5,success,100,4,4,70,101,0
3797,BSDC91,cal_roto,5,success,100,4,4,15,16,0
27655,BSF66F,cal_static,4,pending,52,4,2,0,0,0
3780,BS2DCE,cal_roto,5,success,100,4,4,11,16,0
3798,BSDC91,cal_roto,5,success,100,4,4,21,22,0
27656,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3781,BS2DCE,cal_roto,5,success,100,4,4,3,4,0
3799,BSDC91,cal_roto,5,success,100,4,4,18,19,0
27657,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3782,BS2DCE,cal_roto,5,success,100,4,4,55,82,0
3800,BSDC91,cal_roto,5,success,100,4,4,26,27,0
27658,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3783,BS2DCE,cal_roto,5,success,100,4,4,61,92,0
3801,BSDC91,cal_roto,5,success,100,4,4,45,49,0
27659,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3784,BS2DCE,cal_roto,5,success,100,4,4,72,105,0
3802,BSDC91,cal_roto,5,success,100,4,4,156,177,0
27660,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3785,BS2DCE,cal_roto,5,success,100,4,4,151,224,0
3803,BSDC91,cal_roto,5,success,100,4,4,5,6,0
27661,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3786,BS2DCE,cal_roto,5,success,100,4,4,142,209,0
3804,BSDC91,cal_roto,5,success,100,4,4,31,33,0
27662,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3787,BS2DCE,cal_roto,5,success,100,4,4,36,56,0
3805,BSDC91,cal_roto,5,success,100,4,4,37,39,0
27663,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3788,BS2DCE,cal_roto,5,success,100,4,4,190,276,0
3806,BSDC91,cal_roto,5,success,100,4,4,7,8,0
27664,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3789,BS2DCE,cal_roto,5,success,100,4,4,200,291,0
3807,BSDC91,cal_roto,5,success,100,4,4,22,25,0
27665,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3790,BS2DCE,cal_roto,5,success,100,4,4,47,69,0
3808,BSDC91,cal_roto,5,success,100,4,4,109,140,0
27666,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3791,BS2DCE,cal_roto,5,success,100,4,4,20,29,0
3809,BSDC91,cal_roto,5,success,100,4,4,35,43,0
27667,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3792,BS2DCE,cal_roto,5,success,100,4,4,103,153,0
3810,BSDC91,cal_roto,5,success,100,4,4,14,18,0
27668,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3793,BS2DCE,cal_roto,5,success,100,4,4,150,228,0
3811,BSDC91,cal_roto,5,success,100,4,4,32,39,0
27669,BSF66F,cal_static,4,pending,51,4,2,0,0,0
3794,BS2DCE,cal_roto,5,success,100,4,4,214,315,0
3812,BSDC91,cal_roto,5,success,100,4,4,29,34,0
27670,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3795,BS2DCE,cal_roto,5,success,100,4,4,146,216,0
3813,BSDC91,cal_roto,5,success,100,4,4,11,13,0
27671,BSF66F,cal_static,4,pending,54,4,3,0,0,0
3796,BS2DCE,cal_roto,5,success,100,4,4,31,46,0
3814,BSDC91,cal_roto,5,success,100,4,4,16,17,0
27672,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3797,BS2DCE,cal_roto,5,success,100,4,4,30,43,0
3815,BSDC91,cal_roto,5,success,100,4,4,8,9,0
27673,BSF66F,cal_static,4,pending,55,4,3,0,0,0
3798,BS2DCE,cal_roto,5,success,100,4,4,21,31,0
3816,BSDC91,cal_roto,5,success,100,4,4,22,24,0
27674,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3799,BS2DCE,cal_roto,5,success,100,4,4,97,144,0
3817,BSDC91,cal_roto,5,success,100,4,4,9,9,0
27675,BSF66F,cal_static,4,pending,55,4,2,0,0,0
3800,BS2DCE,cal_roto,5,success,100,4,4,34,50,0
3818,BSDC91,cal_roto,5,pending,98,4,3,0,0,0
27676,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3819,BSDC91,cal_roto,5,success,99,4,4,15,15,0
3801,BS2DCE,cal_roto,5,success,100,4,4,22,32,0
3820,BSDC91,cal_roto,5,success,99,4,4,7,8,0
27677,BSF66F,cal_static,4,pending,56,4,3,0,0,0
3802,BS2DCE,cal_roto,5,success,100,4,4,61,92,0
3821,BSDC91,cal_roto,5,success,99,4,4,20,21,0
27678,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3803,BS2DCE,cal_roto,5,success,100,4,4,36,54,0
3822,BSDC91,cal_roto,5,success,99,4,4,23,26,0
27679,BSF66F,cal_static,4,pending,56,4,3,0,0,0
3804,BS2DCE,cal_roto,5,success,100,4,4,30,44,0
3823,BSDC91,cal_roto,5,success,99,4,4,81,84,0
27680,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3805,BS2DCE,cal_roto,5,success,100,4,4,145,215,0
3824,BSDC91,cal_roto,5,success,99,4,4,44,47,0
27681,BSF66F,cal_static,4,pending,57,4,3,0,0,0
3806,BS2DCE,cal_roto,5,success,100,4,4,100,147,0
3825,BSDC91,cal_roto,5,success,99,4,4,29,31,0
27682,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3807,BS2DCE,cal_roto,5,success,100,4,4,3,5,0
3826,BSDC91,cal_roto,5,success,99,4,4,38,42,0
27683,BSF66F,cal_static,4,pending,58,4,3,0,0,0
3808,BS2DCE,cal_roto,5,success,100,4,4,29,44,0
3827,BSDC91,cal_roto,5,success,100,4,4,35,39,0
27684,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3809,BS2DCE,cal_roto,5,success,100,4,4,49,76,0
3828,BSDC91,cal_roto,5,success,100,4,4,19,22,0
27685,BSF66F,cal_static,4,pending,59,4,3,0,0,0
3810,BS2DCE,cal_roto,5,success,100,4,4,39,57,0
3829,BSDC91,cal_roto,5,success,100,4,4,131,172,0
27686,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3811,BS2DCE,cal_roto,5,success,100,4,4,34,48,0
3830,BSDC91,cal_roto,5,success,100,4,4,10,13,0
27687,BSF66F,cal_static,4,pending,60,4,3,0,0,0
3812,BS2DCE,cal_roto,5,success,100,4,4,87,129,0
3831,BSDC91,cal_roto,5,success,100,4,4,27,34,0
27688,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3813,BS2DCE,cal_roto,5,success,100,4,4,153,226,0
3832,BSDC91,cal_roto,5,success,100,4,4,9,11,0
27689,BSF66F,cal_static,4,pending,60,4,3,0,0,0
3814,BS2DCE,cal_roto,5,success,100,4,4,171,248,0
3833,BSDC91,cal_roto,5,success,100,4,4,24,29,0
27690,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3815,BS2DCE,cal_roto,5,success,100,4,4,154,227,0
3834,BSDC91,cal_roto,5,success,100,4,4,107,117,0
27691,BSF66F,cal_static,4,pending,60,4,3,0,0,0
3816,BS2DCE,cal_roto,5,success,100,4,4,121,178,0
3835,BSDC91,cal_roto,5,success,100,4,4,30,33,0
27692,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3817,BS2DCE,cal_roto,5,success,100,4,4,111,161,0
3836,BSDC91,cal_roto,5,success,100,4,4,28,31,0
27693,BSF66F,cal_static,4,pending,61,4,3,0,0,0
3818,BS2DCE,cal_roto,5,success,100,4,4,74,108,0
3837,BSDC91,cal_roto,5,success,100,4,4,35,37,0
27694,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3819,BS2DCE,cal_roto,5,success,100,4,4,53,76,0
3838,BSDC91,cal_roto,5,success,100,4,4,8,9,0
27695,BSF66F,cal_static,4,pending,61,4,3,0,0,0
3820,BS2DCE,cal_roto,5,success,100,4,4,4,6,0
3839,BSDC91,cal_roto,5,success,100,4,4,15,16,0
27696,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3821,BS2DCE,cal_roto,5,success,100,4,4,7,10,0
3840,BSDC91,cal_roto,5,success,100,4,4,3,4,0
27697,BSF66F,cal_static,4,pending,62,4,3,0,0,0
3822,BS2DCE,cal_roto,5,success,100,4,4,51,77,0
3841,BSDC91,cal_roto,5,success,100,4,4,28,30,0
27698,BSF66F,cal_static,4,pending,75,4,3,0,0,0
3823,BS2DCE,cal_roto,5,success,100,4,4,62,93,0
3842,BSDC91,cal_roto,5,success,100,4,4,24,27,0
27699,BSF66F,cal_static,4,pending,62,4,3,0,0,0
3824,BS2DCE,cal_roto,5,success,100,4,4,11,16,0
3843,BSDC91,cal_roto,5,success,100,4,4,57,60,0
27700,BSF66F,cal_static,4,pending,74,4,2,0,0,0
3844,BSDC91,cal_roto,5,pending,98,4,3,0,0,0
3825,BS2DCE,cal_roto,5,success,100,4,4,122,178,0
3845,BSDC91,cal_roto,5,success,98,4,4,4,4,0
27701,BSF66F,cal_static,4,pending,63,4,3,0,0,0
3826,BS2DCE,cal_roto,5,success,100,4,4,109,160,0
3846,BSDC91,cal_roto,5,success,98,4,4,23,25,0
27702,BSF66F,cal_static,4,pending,74,4,3,0,0,0
3827,BS2DCE,cal_roto,5,success,100,4,4,12,19,0
3847,BSDC91,cal_roto,5,success,98,4,4,36,39,0
27703,BSF66F,cal_static,4,pending,65,4,3,0,0,0
3828,BS2DCE,cal_roto,5,success,100,4,4,35,54,0
3848,BSDC91,cal_roto,5,success,98,4,4,3,4,0
27704,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3829,BS2DCE,cal_roto,5,success,100,4,4,67,102,0
3849,BSDC91,cal_roto,5,success,98,4,4,7,8,0
27705,BSF66F,cal_static,4,pending,66,4,3,0,0,0
3830,BS2DCE,cal_roto,5,success,100,4,4,71,110,0
3850,BSDC91,cal_roto,5,success,98,4,4,37,45,0
27706,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3831,BS2DCE,cal_roto,5,success,100,4,4,89,134,0
3851,BSDC91,cal_roto,5,success,99,4,4,34,42,0
27707,BSF66F,cal_static,4,pending,67,4,3,0,0,0
3832,BS2DCE,cal_roto,5,success,100,4,4,28,40,0
3852,BSDC91,cal_roto,5,success,99,4,4,12,15,0
27708,BSF66F,cal_static,4,pending,76,4,3,0,0,0
3833,BS2DCE,cal_roto,5,success,100,4,4,105,156,0
3853,BSDC91,cal_roto,5,success,99,4,4,30,37,0
27709,BSF66F,cal_static,4,pending,67,4,3,0,0,0
3834,BS2DCE,cal_roto,5,success,100,4,4,153,229,0
3854,BSDC91,cal_roto,5,success,99,4,4,20,25,0
27710,BSF66F,cal_static,4,pending,76,4,3,0,0,0
